
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1997-1-1,28,27,26,27,24,21,93,86,80,30.27,30.16,30.12,6,6,6,6,5,,0.00,5,,36
1997-1-2,30,26,23,25,18,12,93,71,55,30.36,30.28,30.15,6,6,6,5,1,,0.00,1,,100
1997-1-3,30,26,23,25,19,16,86,71,59,30.33,30.29,30.21,6,6,3,4,3,,0.00,6,Snow,120
1997-1-4,32,30,28,28,26,23,93,84,69,30.15,30.08,30.01,6,6,6,6,3,,0.00,5,,55
1997-1-5,30,26,23,27,24,21,100,93,80,30.09,30.02,29.98,6,6,6,5,3,,0.01,1,,119
1997-1-6,30,29,28,27,16,14,86,61,55,30.24,30.19,30.18,6,6,6,6,4,,0.00,3,,116
1997-1-7,33,32,30,32,31,27,100,95,80,30.15,30.07,30.01,6,6,4,6,2,,0.00,6,Fog-Rain-Snow,121
1997-1-8,33,30,28,34,31,27,100,97,93,29.95,29.91,29.89,6,6,0,5,4,,0.00,6,Fog,121
1997-1-9,32,28,24,32,26,25,100,87,80,30.04,30.00,29.98,6,6,5,7,3,,0.00,6,Snow,137
1997-1-10,32,31,30,30,27,25,93,82,75,30.15,30.11,30.04,6,6,3,6,4,,0.00,5,Snow,115
1997-1-11,33,32,32,32,27,21,100,79,60,30.27,30.20,30.06,6,6,1,23,9,,0.00,6,Snow,151
1997-1-12,42,37,32,43,37,28,100,94,87,29.98,29.71,29.59,6,3,1,26,19,39,0.00,6,Rain-Snow,174
1997-1-13,46,44,41,45,42,39,100,89,76,29.77,29.60,29.53,6,4,2,25,16,38,0.00,6,Rain,222
1997-1-14,44,43,42,43,41,39,100,92,81,29.89,29.82,29.77,6,5,2,20,12,,0.00,6,Rain,167
1997-1-15,46,44,42,43,41,39,93,87,81,30.09,29.96,29.83,6,6,2,14,11,,0.00,4,,241
1997-1-16,46,42,37,41,37,34,100,83,66,30.06,29.99,29.92,6,6,4,18,8,,0.00,6,,164
1997-1-17,44,42,39,41,35,27,93,77,49,29.86,29.74,29.59,6,6,5,17,11,,0.00,6,Rain,161
1997-1-18,44,42,41,43,41,39,100,91,87,29.68,29.61,29.47,6,6,3,23,16,,0.00,5,Rain,232
1997-1-19,39,36,33,39,35,30,100,92,87,29.92,29.79,29.65,6,6,4,7,3,,0.00,3,Rain,12
1997-1-20,37,32,28,32,30,28,100,90,81,30.27,30.17,30.01,6,6,6,10,2,,0.00,5,,138
1997-1-21,41,39,37,39,35,32,100,83,70,30.27,30.21,30.15,6,6,6,23,16,,0.00,6,,172
1997-1-22,37,36,35,36,30,25,100,81,65,30.09,29.96,29.86,6,6,6,21,13,24,0.00,6,Rain-Snow,157
1997-1-23,37,34,28,30,28,19,87,79,69,30.18,30.00,29.89,6,6,6,9,4,,0.00,5,,50
1997-1-24,39,36,32,32,16,9,100,46,28,30.33,30.28,30.27,6,5,1,24,11,,0.00,6,Rain-Snow,156
1997-1-25,41,37,35,36,35,34,93,91,76,30.51,30.46,30.36,6,6,4,14,7,,0.00,6,Rain,150
1997-1-26,42,42,41,41,40,39,100,96,93,30.45,30.38,30.30,6,4,1,23,18,28,0.00,6,Rain,177
1997-1-27,42,38,35,39,35,32,93,85,70,30.30,30.27,30.24,6,6,6,16,8,21,0.00,5,Rain,296
1997-1-28,39,37,35,36,31,27,100,82,65,30.57,30.47,30.36,6,6,5,13,8,,0.00,3,Rain,49
1997-1-29,44,40,37,43,40,37,100,97,93,30.60,30.56,30.51,6,5,1,8,3,,0.00,6,Rain,154
1997-1-30,44,40,35,45,35,21,100,80,56,30.42,30.35,30.27,6,5,2,18,13,30,0.00,5,Rain,310
1997-1-31,35,34,30,23,20,16,69,57,44,30.57,30.54,30.45,6,6,6,16,10,,0.00,3,,3
