
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2001-1-1,41,37,33,34,26,18,100,60,39,29.50,29.21,29.15,6,6,3,30,19,46,0.00,6,Rain-Snow,153
2001-1-2,44,42,39,39,28,21,87,58,49,29.18,29.16,29.12,6,6,6,12,8,,0.00,5,Rain,129
2001-1-3,48,44,39,43,36,28,100,75,50,29.33,29.14,29.03,6,6,4,25,10,38,0.00,6,Rain,141
2001-1-4,44,42,39,39,31,27,93,63,49,29.33,29.30,29.27,6,6,6,23,15,37,0.00,6,Rain,139
2001-1-5,48,45,41,30,27,25,57,50,46,29.21,29.15,29.12,6,6,6,14,7,,0.00,5,Rain,114
2001-1-6,44,40,37,37,31,27,100,72,49,29.12,29.06,29.03,6,6,6,8,3,,0.00,6,Rain,74
2001-1-7,39,37,35,39,37,36,100,99,93,29.33,29.25,29.12,6,6,6,13,7,,0.00,6,Rain,133
2001-1-8,39,38,37,39,38,37,100,99,93,29.56,29.46,29.33,6,6,6,6,2,,0.00,6,Fog,75
2001-1-9,35,32,30,36,26,18,100,76,52,29.89,29.74,29.59,6,6,6,10,6,,0.00,1,,9
2001-1-10,30,28,26,30,26,21,100,89,74,30.15,30.08,29.92,6,6,1,6,3,,0.00,4,Snow,80
2001-1-11,41,36,32,37,35,30,100,86,81,30.30,30.20,30.12,6,6,4,14,7,23,0.00,4,Rain-Snow,357
2001-1-12,35,34,32,36,34,30,100,98,93,30.51,30.44,30.33,6,6,0,6,2,,0.00,5,Fog,31
2001-1-13,33,30,28,32,29,25,100,95,80,30.66,30.60,30.54,6,6,6,5,1,,0.00,6,,125
2001-1-14,37,34,32,34,31,28,87,83,81,30.63,30.59,30.54,6,6,6,8,5,,0.00,5,,130
2001-1-15,39,34,28,28,24,19,86,69,49,30.54,30.45,30.39,6,6,6,8,5,,0.00,3,,158
2001-1-16,32,31,30,32,29,27,100,91,86,30.39,30.38,30.36,6,6,6,9,6,,0.00,5,,135
2001-1-17,32,29,26,32,29,27,100,97,80,30.36,30.31,30.30,6,6,6,4,2,,0.00,4,,117
2001-1-18,32,30,28,27,24,19,86,74,64,30.33,30.32,30.30,6,6,6,7,4,,0.00,6,,135
2001-1-19,32,29,26,25,21,18,80,71,64,30.36,30.34,30.33,6,6,6,6,3,,0.00,6,,75
2001-1-20,32,28,23,19,18,16,80,70,55,30.42,30.40,30.36,6,6,6,7,1,,0.00,4,,94
2001-1-21,37,34,30,21,18,14,52,50,48,30.39,30.25,30.15,6,6,6,15,10,26,0.00,6,,146
2001-1-22,39,36,32,23,17,16,56,49,45,30.15,29.94,29.74,6,6,6,9,6,,0.00,2,,118
2001-1-23,42,35,28,25,19,14,55,48,42,29.65,29.42,29.24,6,6,6,10,5,,0.00,6,,117
2001-1-24,46,42,39,41,35,23,100,78,43,29.18,28.89,28.82,6,6,4,25,15,37,0.00,6,Rain,139
2001-1-25,44,42,39,43,39,36,100,91,76,29.30,29.25,29.06,6,6,4,21,15,29,0.00,5,Rain,165
2001-1-26,41,39,37,37,35,30,100,85,65,29.27,29.22,29.18,6,6,4,25,17,39,0.00,6,Rain,158
2001-1-27,42,38,35,37,33,27,100,80,53,29.36,29.28,29.21,6,6,6,20,11,25,0.00,6,Rain,151
2001-1-28,39,37,35,37,36,36,100,97,87,29.74,29.58,29.42,6,6,6,16,10,,0.00,6,Rain-Snow,157
2001-1-29,39,36,33,37,36,32,100,96,93,29.98,29.89,29.77,6,6,4,5,3,,0.00,5,Rain,139
2001-1-30,35,30,26,36,29,27,100,96,87,30.15,30.08,29.98,6,4,0,1,0,,0.00,1,Fog,110
2001-1-31,35,30,23,28,25,21,100,87,65,30.36,30.27,30.18,6,6,6,6,2,,0.00,1,,29
