
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1999-12-1,42,37,32,37,30,27,100,83,65,29.42,29.33,28.97,6,5,1,34,19,48,0.00,4,Rain-Snow,321
1999-12-2,37,34,32,36,32,28,100,94,70,29.47,29.44,29.39,6,6,1,22,9,33,0.00,4,Rain-Snow,118
1999-12-3,33,30,28,32,29,21,100,91,69,29.42,29.06,28.88,6,6,1,9,5,,0.00,5,Rain-Snow,100
1999-12-4,32,28,23,25,22,19,93,82,69,29.62,29.33,29.06,6,6,6,7,4,,0.00,1,,45
1999-12-5,39,32,24,37,29,21,100,86,69,29.89,29.74,29.50,6,5,1,25,9,34,0.00,5,Rain-Snow,175
1999-12-6,48,44,39,48,44,37,100,94,76,29.47,29.04,28.91,6,4,1,26,16,45,0.00,6,Rain,232
1999-12-7,44,40,35,39,37,36,100,88,76,29.06,29.04,29.00,6,6,4,18,12,30,0.00,5,Rain,260
1999-12-8,41,34,28,41,35,28,100,95,87,29.21,29.13,28.91,6,5,0,14,4,,0.00,4,Fog-Rain,132
1999-12-9,41,39,37,37,36,34,100,92,81,28.85,28.77,28.71,6,6,1,15,9,,0.00,5,Rain,106
1999-12-10,37,35,33,36,33,32,100,96,93,29.18,29.00,28.80,6,5,0,6,3,,0.00,6,Fog,355
1999-12-11,33,28,24,32,22,14,93,72,55,29.30,29.26,29.15,6,6,4,9,5,,0.00,2,,94
1999-12-12,32,26,21,28,23,16,93,81,69,29.18,29.09,29.03,6,6,3,6,2,,0.00,5,Snow,3
1999-12-13,33,30,28,30,27,23,100,87,69,29.44,29.35,29.18,6,6,2,6,3,,0.00,5,Snow,70
1999-12-14,28,24,21,23,14,9,93,64,47,29.74,29.53,29.42,6,6,6,7,3,,0.00,1,,51
1999-12-15,28,24,19,25,11,5,93,56,47,29.89,29.87,29.77,6,6,1,7,4,,0.00,4,Snow,123
1999-12-16,37,32,28,36,32,27,100,96,93,29.86,29.61,29.30,6,5,0,18,9,,0.00,6,Rain-Snow,150
1999-12-17,44,37,30,43,32,21,100,83,64,29.24,28.89,28.59,6,5,2,40,22,67,0.00,5,Rain-Snow,318
1999-12-18,35,32,28,32,26,14,100,83,48,29.44,29.36,29.30,6,4,0,41,22,61,0.00,5,Rain-Snow,324
1999-12-19,35,32,30,34,32,28,100,95,87,29.92,29.72,29.50,6,5,0,20,10,25,0.00,5,Rain-Snow,360
1999-12-20,35,30,23,32,27,21,100,91,81,30.18,30.11,29.92,6,6,6,15,6,,0.00,2,,84
1999-12-21,37,30,23,36,24,18,93,72,55,30.18,30.11,30.06,6,6,6,18,8,,0.00,6,Rain-Snow,143
1999-12-22,42,40,37,39,36,25,100,83,49,30.04,29.80,29.44,6,6,5,30,18,40,0.00,6,Rain,157
1999-12-23,44,40,37,43,40,37,100,93,81,29.50,29.42,29.30,6,6,4,25,18,38,0.00,5,Rain-Thunderstorm,203
1999-12-24,44,42,39,43,41,37,100,92,81,29.39,29.01,28.91,6,6,3,37,29,55,0.00,6,Rain,174
1999-12-25,44,42,39,41,38,27,100,82,49,28.80,28.29,28.12,6,6,5,40,21,68,0.00,6,Rain,156
1999-12-26,42,38,35,41,36,32,100,90,76,28.80,28.68,28.41,6,6,6,26,15,41,0.00,4,Rain,180
1999-12-27,37,35,32,36,34,32,100,97,81,29.09,28.94,28.80,6,5,1,23,11,30,0.00,6,Rain-Snow,148
1999-12-28,37,34,32,34,33,30,100,93,75,29.53,29.37,29.09,6,6,2,10,5,,0.00,6,Rain-Snow,148
1999-12-29,35,34,33,34,33,30,100,94,81,29.80,29.69,29.53,6,6,1,10,7,,0.00,6,Rain-Snow,129
1999-12-30,37,34,32,34,32,30,100,87,75,29.86,29.80,29.77,6,6,6,12,5,,0.00,5,Rain-Snow,137
1999-12-31,42,38,35,41,38,34,100,96,93,29.89,29.86,29.74,6,6,3,26,11,,0.00,6,Rain,145
