
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2000-1-1,44,42,39,43,41,37,100,95,87,29.92,29.83,29.65,6,6,4,24,14,38,0.00,5,Rain,186
2000-1-2,46,42,37,45,37,28,100,80,57,29.89,29.75,29.62,6,6,3,26,18,54,0.00,5,Rain,250
2000-1-3,46,42,39,45,37,34,100,79,62,29.83,29.40,29.30,6,6,5,33,22,58,0.00,5,Rain,212
2000-1-4,42,40,37,37,36,32,100,88,75,29.59,29.48,29.36,6,6,4,28,15,43,0.00,5,Rain,189
2000-1-5,44,40,37,45,40,36,100,93,81,29.56,29.47,29.36,6,6,4,31,17,48,0.00,6,Rain,185
2000-1-6,46,40,35,45,38,28,100,86,65,29.59,29.29,29.09,6,5,2,33,25,50,0.00,5,Rain-Snow,243
2000-1-7,46,42,39,45,42,30,100,95,65,29.62,29.34,29.12,6,3,1,32,23,47,0.00,6,Rain,190
2000-1-8,46,42,39,45,39,34,93,82,66,29.47,29.26,29.12,6,6,4,32,25,48,0.00,5,Rain-Thunderstorm,239
2000-1-9,42,38,33,39,37,34,100,90,76,30.12,29.84,29.50,6,6,2,112,12,36,0.00,4,Rain,256
2000-1-10,44,40,35,45,40,34,100,93,81,30.15,30.03,29.89,6,5,2,30,16,44,0.00,6,Rain,189
2000-1-11,44,42,39,43,41,37,100,93,87,30.06,29.99,29.80,6,6,3,13,8,25,0.00,5,Rain-Thunderstorm,204
2000-1-12,42,38,35,41,39,34,100,95,93,29.83,29.79,29.71,6,6,3,24,10,36,0.00,5,Rain,183
2000-1-13,35,32,30,36,31,27,100,91,75,30.12,29.97,29.83,6,6,6,12,5,,0.00,2,Rain,33
2000-1-14,33,28,24,27,26,23,100,84,70,30.51,30.34,30.15,6,6,6,7,3,,0.00,1,,9
2000-1-15,35,32,30,36,32,25,100,95,80,30.51,30.45,30.42,6,4,0,5,2,,0.00,6,Fog-Rain-Snow,152
2000-1-16,44,40,35,45,42,36,100,99,93,30.42,30.24,30.12,6,3,0,18,7,25,0.00,6,Fog-Rain,300
2000-1-17,44,42,41,45,42,39,100,94,93,30.12,30.09,30.01,6,5,2,28,20,43,0.00,6,Rain,324
2000-1-18,41,38,35,34,27,25,76,69,60,30.33,30.25,30.04,6,6,6,24,18,37,0.00,2,Rain-Snow,352
2000-1-19,42,38,33,41,35,27,100,90,70,30.36,30.30,30.18,6,6,4,14,8,,0.00,6,Rain-Snow,339
2000-1-20,42,38,33,41,36,28,100,88,75,30.12,30.01,29.98,6,6,3,26,13,39,0.00,5,Rain,340
2000-1-21,33,32,30,30,23,18,100,72,55,30.18,30.02,29.65,6,5,1,18,11,28,0.00,5,Snow,107
2000-1-22,35,32,30,32,29,27,100,87,70,29.98,29.80,29.59,6,6,2,12,5,,0.00,4,Snow,37
2000-1-23,32,28,24,28,22,10,100,79,47,30.18,30.13,30.01,6,5,1,14,5,,0.00,6,Snow,122
2000-1-24,33,30,28,34,31,25,100,95,80,30.21,30.13,30.09,6,6,2,10,5,,0.00,4,Rain-Snow,129
2000-1-25,35,32,28,36,33,27,100,98,93,30.21,30.18,30.18,6,2,0,5,2,,0.00,5,Fog-Rain,136
2000-1-26,41,37,33,41,38,34,100,99,93,30.18,30.08,30.01,6,4,0,8,2,,0.00,6,Fog-Rain,217
2000-1-27,42,38,33,39,34,27,100,82,61,30.01,29.66,29.56,6,6,3,23,11,39,0.00,5,Rain-Snow,276
2000-1-28,39,36,32,37,34,30,100,96,87,29.53,29.27,28.82,6,6,2,20,8,31,0.00,6,Rain-Snow,159
2000-1-29,42,40,37,43,36,27,100,86,57,28.80,28.25,28.00,6,6,3,31,22,50,0.00,5,Rain,248
2000-1-30,37,32,26,34,19,12,93,62,44,29.50,29.25,28.38,6,6,2,45,25,68,0.00,4,Snow,25
2000-1-31,35,30,26,34,29,25,100,90,70,29.77,29.52,28.88,6,5,0,14,6,24,0.00,4,Snow,85
