
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1982-6-1,84,74,63,60,56,51,81,56,35,30.01,29.92,29.81,20,18,15,17,12,24,0.00,1,,40
1982-6-2,90,79,68,72,68,60,91,72,52,29.83,29.74,29.68,20,9,2,14,8,,0.00,4,Fog,162
1982-6-3,91,80,70,72,70,68,93,73,50,29.82,29.75,29.70,15,11,5,14,7,,0.00,5,Fog,160
1982-6-4,89,81,73,73,71,69,91,72,53,29.95,29.86,29.78,15,10,5,16,8,23,0.00,3,Fog,83
1982-6-5,90,82,73,72,70,68,90,71,48,29.96,29.89,29.81,20,12,5,16,7,21,0.00,4,Fog,124
1982-6-6,91,80,70,72,70,67,91,73,53,29.96,29.92,29.87,15,11,7,15,8,23,0.00,6,,168
1982-6-7,91,82,73,71,70,68,91,70,47,29.99,29.94,29.88,15,12,7,16,9,22,0.00,5,,168
1982-6-8,90,81,72,70,67,63,91,66,46,29.98,29.90,29.80,20,13,7,17,8,,0.00,6,,177
1982-6-9,90,81,72,71,69,66,91,70,48,29.94,29.88,29.83,20,14,5,16,10,22,0.00,7,,170
1982-6-10,91,82,72,73,69,64,91,67,39,30.04,29.96,29.91,20,16,7,9,6,,0.00,4,,162
1982-6-11,91,83,75,74,70,67,91,67,44,30.00,29.92,29.75,15,12,5,14,9,,0.00,5,Fog,165
1982-6-12,84,75,66,71,66,64,93,75,51,30.02,29.93,29.87,20,12,5,30,11,40,1.06,7,Rain-Thunderstorm,289
1982-6-13,89,80,70,73,69,66,87,71,53,30.04,29.97,29.91,15,15,10,9,5,,0.00,3,,90
1982-6-14,90,80,70,71,69,67,93,71,48,30.00,29.92,29.80,15,12,4,15,7,21,0.00,3,Fog,161
1982-6-15,91,84,77,72,71,70,84,68,48,29.85,29.77,29.68,15,13,8,21,14,30,0.00,5,,175
1982-6-16,90,79,68,72,69,65,90,72,50,29.89,29.83,29.76,20,17,7,15,9,21,0.68,4,Rain-Thunderstorm,325
1982-6-17,91,81,71,73,70,63,87,70,50,29.91,29.83,29.75,15,15,15,9,6,,0.00,2,,84
1982-6-18,93,83,73,72,71,69,91,68,45,29.88,29.81,29.76,20,18,15,14,6,,0.00,2,,143
1982-6-19,91,83,75,72,69,64,90,65,42,30.01,29.91,29.84,20,16,10,15,7,,0.00,5,,90
1982-6-20,93,84,75,72,69,66,82,65,41,29.98,29.91,29.84,20,16,10,14,5,,0.00,7,,103
1982-6-21,93,83,73,70,68,63,84,61,43,29.92,29.87,29.79,15,14,10,15,6,,0.00,2,,165
1982-6-22,90,82,73,75,67,64,82,69,53,29.98,29.92,29.87,20,15,7,15,5,,0.14,5,Rain-Thunderstorm,118
1982-6-23,91,81,71,71,69,67,90,69,44,30.04,29.96,29.87,20,16,10,12,6,,0.00,1,,168
1982-6-24,93,84,75,75,72,68,94,70,45,29.99,29.93,29.87,20,13,4,15,5,23,0.00,5,Fog,142
1982-6-25,91,80,68,73,69,64,91,70,45,30.01,29.91,29.82,20,16,7,14,5,23,0.09,4,Rain-Thunderstorm,164
1982-6-26,96,86,75,73,71,68,90,66,41,30.01,29.89,29.81,20,15,1,34,8,41,0.00,3,Rain-Thunderstorm,159
1982-6-27,91,80,68,75,69,64,93,73,53,30.05,29.91,29.82,15,13,1,16,12,28,0.07,6,Rain-Thunderstorm,142
1982-6-28,93,85,77,75,73,70,90,72,51,29.92,29.86,29.77,15,13,10,13,9,,0.00,6,Rain-Thunderstorm,177
1982-6-29,91,83,75,74,72,68,91,68,47,29.91,29.86,29.81,15,11,8,15,10,22,0.00,5,,165
1982-6-30,93,84,73,76,72,67,90,77,47,30.01,29.94,29.90,15,10,6,15,7,,0.04,5,Fog-Rain-Thunderstorm,160
