
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1977-2-1,48,41,34,39,34,25,86,76,66,30.33,30.27,30.22,20,14,6,15,4,,0.08,8,Rain-Snow,179
1977-2-2,48,44,41,48,41,35,100,89,79,30.22,30.12,30.02,15,5,1,9,6,,0.19,8,Fog-Rain,117
1977-2-3,59,51,42,50,45,36,100,84,66,30.19,30.09,29.98,20,11,1,21,11,26,0.04,7,Fog,350
1977-2-4,64,50,37,39,35,32,93,61,31,30.19,30.13,30.06,20,20,20,14,9,,0.00,1,,306
1977-2-5,57,49,39,34,27,20,67,47,24,30.34,30.24,30.14,20,20,20,18,12,28,0.00,1,,21
1977-2-6,59,46,32,44,32,24,75,59,41,30.30,30.24,30.18,20,20,15,13,5,,0.00,4,,103
1977-2-7,59,52,46,37,30,23,66,47,27,30.42,30.36,30.31,20,18,15,15,8,,0.00,8,,91
1977-2-8,57,50,44,44,38,31,97,67,50,30.41,30.34,30.28,20,14,7,8,4,,0.06,6,Rain,106
1977-2-9,62,50,39,43,37,33,83,62,38,30.32,30.26,30.19,20,18,10,13,5,,0.00,4,Rain,188
1977-2-10,54,52,50,54,51,47,100,96,83,30.23,30.17,30.08,10,4,1,10,6,,0.70,8,Fog-Rain,64
1977-2-11,68,62,55,58,56,54,100,90,68,30.06,29.98,29.90,20,8,0,14,5,,0.59,6,Fog-Rain-Thunderstorm,281
1977-2-12,66,57,48,55,46,39,100,73,50,30.18,30.10,29.99,20,19,10,23,10,28,0.00,2,,339
1977-2-13,70,54,39,38,35,29,79,52,22,30.18,30.08,29.95,20,20,20,10,8,,0.00,0,,254
1977-2-14,68,52,37,45,39,33,89,59,31,30.17,30.02,29.95,20,18,15,18,5,25,0.00,0,,29
1977-2-15,53,48,41,33,29,22,67,49,33,30.41,30.32,30.18,20,20,15,21,14,25,0.00,5,,31
1977-2-16,66,50,34,36,32,28,85,53,29,30.37,30.28,30.18,20,20,20,15,6,,0.00,0,,208
1977-2-17,75,58,41,42,36,32,74,47,23,30.22,30.12,29.99,20,19,10,17,7,23,0.00,0,,193
1977-2-18,77,61,45,52,48,41,93,65,34,30.12,30.04,29.98,20,18,8,15,6,,0.00,1,,185
1977-2-19,66,58,48,54,41,27,100,62,29,30.33,30.19,30.04,20,13,0,20,7,31,0.00,4,Fog,34
1977-2-20,70,53,36,34,31,28,82,46,25,30.35,30.26,30.14,20,20,20,12,7,,0.00,2,,243
1977-2-21,71,58,44,54,47,32,90,65,47,30.13,30.03,29.92,20,17,8,17,10,25,0.00,2,,199
1977-2-22,73,65,57,62,59,54,93,81,57,29.91,29.73,29.55,15,13,10,22,15,32,0.00,8,,187
1977-2-23,73,68,62,61,32,16,87,35,12,29.86,29.71,29.54,15,7,1,30,16,46,0.00,3,,285
1977-2-24,84,63,42,42,27,16,53,25,11,29.93,29.85,29.80,15,12,3,17,6,28,0.00,0,,224
1977-2-25,84,68,51,61,51,39,87,59,37,29.85,29.71,29.57,15,15,10,18,8,30,0.00,3,,176
1977-2-26,66,56,44,62,35,29,90,49,35,30.18,29.90,29.57,20,17,10,28,17,47,0.00,5,,319
1977-2-27,61,46,32,32,28,25,82,52,27,30.25,30.18,30.10,20,20,20,14,7,,0.00,0,,182
1977-2-28,66,52,39,31,25,16,67,41,16,30.38,30.29,30.24,20,20,20,15,7,,0.00,0,,330
