
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-1-1,33,28,23,28,21,18,86,72,60,30.45,30.41,30.30,6,6,6,12,7,,0.00,1,,360
2009-1-2,30,26,21,28,24,18,100,89,74,30.51,30.43,30.24,6,6,2,7,4,,0.00,6,Snow,100
2009-1-3,41,34,28,37,32,28,100,91,81,30.21,29.98,29.95,6,6,2,12,6,,0.00,3,Rain-Snow,2
2009-1-4,28,24,19,28,20,10,100,82,59,30.24,30.06,29.95,6,6,6,7,4,,0.00,1,,34
2009-1-5,30,22,17,25,17,10,86,74,59,30.36,30.31,30.21,6,6,5,6,3,,0.00,5,Snow,119
2009-1-6,42,36,30,41,31,23,100,83,61,30.18,29.88,29.77,6,6,3,23,13,36,0.00,6,Rain-Snow,307
2009-1-7,30,28,26,28,24,21,100,82,74,30.12,30.04,29.89,6,5,1,20,10,34,0.00,4,Snow-Hail,89
2009-1-8,46,38,30,45,41,28,100,93,87,30.01,29.93,29.89,6,4,1,21,14,37,0.00,6,Rain-Snow,240
2009-1-9,46,44,41,45,42,37,100,92,87,30.15,30.10,29.98,6,6,2,21,10,32,0.00,6,Rain,208
2009-1-10,42,40,39,39,35,32,93,82,70,30.12,29.87,29.62,6,6,3,38,27,51,0.00,6,Rain,166
2009-1-11,46,44,42,45,44,41,100,94,87,29.59,29.45,29.33,6,4,2,30,24,41,0.00,6,Rain,186
2009-1-12,48,46,44,45,44,43,93,91,87,29.33,29.27,29.18,6,6,3,28,22,40,0.00,6,Rain,202
2009-1-13,44,42,39,41,35,32,87,78,70,29.62,29.42,29.30,6,6,3,23,17,40,0.00,5,Rain,231
2009-1-14,37,32,28,34,31,28,100,96,87,29.95,29.82,29.62,6,6,6,14,5,,0.00,3,Rain-Snow,69
2009-1-15,39,34,30,30,23,18,100,64,45,30.04,30.02,29.95,6,6,6,20,8,36,0.00,4,,122
2009-1-16,41,40,39,27,24,23,61,53,49,29.98,29.93,29.86,6,6,6,28,23,45,0.00,6,,152
2009-1-17,44,42,39,30,27,25,70,54,49,29.83,29.59,29.39,6,6,6,28,22,45,0.00,6,,144
2009-1-18,44,38,33,36,29,21,100,71,39,29.36,29.10,29.00,6,6,4,31,20,53,0.00,6,Rain-Snow,128
2009-1-19,42,38,35,34,29,23,87,68,52,29.09,29.04,28.94,6,6,6,24,13,36,0.00,4,Rain,129
2009-1-20,42,38,33,36,29,16,93,73,34,29.12,28.95,28.82,6,6,5,18,11,29,0.00,6,Rain-Snow,124
2009-1-21,42,38,33,39,36,32,93,89,81,29.47,29.29,29.12,6,6,3,25,19,37,0.00,6,Rain-Snow,160
2009-1-22,42,40,39,36,25,19,87,54,39,29.47,29.17,28.94,6,6,6,28,17,43,0.00,5,Rain,137
2009-1-23,42,38,33,32,28,23,93,67,46,28.94,28.91,28.88,6,6,5,23,13,41,0.00,6,Rain-Snow,109
2009-1-24,35,34,32,34,32,30,100,90,81,29.12,29.00,28.94,6,6,4,9,4,,0.00,6,Rain-Snow,104
2009-1-25,42,38,33,32,26,18,93,62,36,29.47,29.33,29.15,6,6,6,10,8,,0.00,4,,125
2009-1-26,42,38,35,32,26,18,81,59,36,29.83,29.69,29.50,6,6,6,16,9,,0.00,4,,155
2009-1-27,39,36,33,34,28,27,87,72,65,29.89,29.84,29.83,6,6,6,21,14,,0.00,6,Rain-Snow,143
2009-1-28,39,38,37,37,35,34,93,90,81,30.06,29.95,29.89,6,5,2,17,14,26,0.00,7,Rain,138
2009-1-29,41,38,35,37,33,30,93,80,70,30.27,30.18,30.06,6,6,6,20,15,,0.00,6,Rain,165
2009-1-30,37,34,32,32,30,28,93,83,75,30.27,30.24,30.21,6,6,6,15,11,,0.00,2,,172
2009-1-31,35,32,30,30,29,27,93,85,80,30.39,30.35,30.27,6,6,6,12,6,,0.00,5,,147
