
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1986-9-1,80,76,71,75,73,70,97,91,76,29.97,29.92,29.85,20,11,0,12,7,32,0.85,8,Rain,118
1986-9-2,91,83,75,76,73,68,100,79,45,29.96,29.91,29.85,20,13,3,12,7,,0.01,6,Fog-Rain-Thunderstorm,127
1986-9-3,95,85,75,76,73,69,96,73,44,30.00,29.94,29.88,20,14,8,15,6,,0.00,5,,169
1986-9-4,93,84,75,76,74,69,97,79,45,30.03,29.97,29.93,20,12,7,15,6,21,0.01,7,Rain,160
1986-9-5,93,84,75,77,73,65,97,78,42,30.00,29.95,29.87,15,12,7,13,6,,0.01,6,Rain,166
1986-9-6,81,76,72,74,72,71,100,91,74,30.02,29.95,29.90,15,8,2,14,6,,2.52,8,Fog-Rain-Thunderstorm,89
1986-9-7,82,77,72,72,71,69,97,83,65,30.12,30.04,29.99,15,12,8,12,5,,0.00,8,Rain,58
1986-9-8,84,77,70,72,69,65,93,80,58,30.12,30.07,30.01,15,10,5,14,10,,0.00,7,Rain,40
1986-9-9,87,80,72,74,72,71,100,85,59,30.07,29.99,29.90,20,11,2,13,5,,0.03,5,Fog-Rain,128
1986-9-10,93,84,75,75,72,68,97,74,47,29.97,29.90,29.80,20,15,7,14,8,23,0.00,4,,169
1986-9-11,91,83,75,77,74,73,93,81,55,29.99,29.90,29.87,20,12,1,16,10,20,0.51,6,Rain-Thunderstorm,198
1986-9-12,86,80,73,76,71,67,93,76,61,30.08,30.01,29.96,15,12,6,13,7,,0.00,7,Fog-Rain-Thunderstorm,49
1986-9-13,90,82,75,76,74,71,97,81,55,30.12,30.06,30.02,15,11,7,16,5,24,0.00,6,,99
1986-9-14,91,82,73,75,73,68,100,80,48,30.15,30.07,30.00,15,10,1,13,4,,0.00,5,Fog,148
1986-9-15,90,82,75,76,74,72,97,82,55,30.11,30.05,29.99,15,11,5,14,7,,0.01,6,Fog,171
1986-9-16,91,83,75,76,73,70,97,80,50,30.13,30.06,29.98,20,13,4,10,5,,0.00,6,Fog,161
1986-9-17,90,82,75,76,74,72,97,78,55,30.06,30.01,29.93,20,12,6,12,7,,0.00,6,Fog,164
1986-9-18,91,83,75,75,73,69,96,75,48,30.05,30.00,29.93,20,12,3,12,6,18,0.00,5,Fog,157
1986-9-19,88,80,73,76,73,71,100,83,59,30.11,30.04,30.01,20,12,5,12,5,20,0.01,5,Fog-Rain-Thunderstorm,148
1986-9-20,82,77,72,75,73,71,97,88,76,30.14,30.08,30.02,15,13,2,8,5,,0.24,6,Rain,128
1986-9-21,88,82,75,77,73,69,100,84,53,30.14,30.07,30.01,15,11,5,20,6,,0.21,7,Fog-Rain,142
1986-9-22,87,81,75,77,75,73,100,89,65,30.08,30.01,29.94,15,11,3,14,5,23,0.19,6,Fog-Rain,152
1986-9-23,90,82,73,75,73,71,100,81,55,30.00,29.91,29.80,15,11,1,10,6,,0.00,5,Fog,153
1986-9-24,91,84,77,75,72,68,94,74,48,29.85,29.79,29.72,20,13,7,17,9,28,0.00,4,,171
1986-9-25,91,82,73,75,72,68,97,76,45,29.95,29.88,29.82,20,13,6,17,9,25,0.00,5,Fog,165
1986-9-26,91,84,77,79,73,68,96,75,47,30.01,29.96,29.89,20,14,7,14,9,23,0.10,5,,164
1986-9-27,91,83,75,76,74,71,97,78,52,30.06,29.99,29.91,20,13,7,12,7,,0.05,5,,158
1986-9-28,87,82,77,76,75,72,96,85,69,30.04,29.97,29.90,20,14,7,13,8,23,0.00,6,,144
1986-9-29,89,84,78,76,73,70,90,75,55,29.96,29.92,29.86,15,14,9,18,12,29,0.00,5,,162
1986-9-30,91,84,77,75,73,69,94,73,48,29.96,29.91,29.85,15,14,9,15,11,24,0.01,6,,160
