
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1987-8-1,95,84,73,75,71,68,97,67,43,29.98,29.93,29.86,15,14,10,10,6,,0.00,1,,173
1987-8-2,95,85,75,75,73,69,100,70,44,29.95,29.89,29.81,15,11,10,13,7,18,0.00,2,,170
1987-8-3,95,84,73,75,72,66,100,68,38,29.94,29.89,29.83,10,9,7,14,8,21,0.00,1,,174
1987-8-4,98,86,75,76,71,65,96,66,35,29.96,29.91,29.84,15,10,7,10,7,,0.00,1,,180
1987-8-5,97,86,75,76,71,67,91,63,37,29.94,29.89,29.82,15,11,10,10,7,,0.00,1,,179
1987-8-6,97,86,75,76,72,66,96,65,37,29.95,29.90,29.85,15,13,10,13,6,,0.00,1,,164
1987-8-7,96,86,75,77,73,68,100,68,41,30.03,29.95,29.89,15,9,4,12,8,18,0.00,3,,161
1987-8-8,96,86,75,77,73,67,97,69,40,30.01,29.95,29.85,20,14,7,13,8,,0.00,3,,170
1987-8-9,95,86,77,77,73,69,96,69,43,29.97,29.92,29.85,20,16,10,14,7,,0.00,4,,152
1987-8-10,97,88,78,76,72,67,87,63,37,29.95,29.88,29.80,20,15,10,10,5,16,0.17,4,,173
1987-8-11,99,88,77,76,72,69,90,62,39,29.89,29.83,29.76,20,19,15,12,6,,0.00,1,,170
1987-8-12,98,88,77,76,74,71,96,69,43,29.87,29.80,29.72,15,11,5,14,8,,0.00,2,Fog,170
1987-8-13,99,88,77,75,73,69,90,68,40,29.83,29.78,29.73,15,11,8,15,11,26,0.00,3,,175
1987-8-14,98,86,75,76,73,69,97,69,39,29.87,29.83,29.78,20,14,10,16,11,25,0.00,3,,171
1987-8-15,97,88,80,77,74,69,90,67,40,29.92,29.88,29.83,15,13,10,14,10,22,0.00,3,,177
1987-8-16,99,89,79,77,73,68,90,67,37,29.96,29.90,29.83,15,13,10,15,10,25,0.00,3,,178
1987-8-17,99,88,78,76,72,64,93,64,33,30.03,29.96,29.88,15,12,7,15,11,23,0.00,2,,191
1987-8-18,97,87,77,76,71,65,94,65,36,30.06,29.99,29.92,15,13,10,15,11,20,0.00,3,,170
1987-8-19,96,86,75,75,71,67,97,65,40,30.08,30.03,29.98,15,14,10,13,8,20,0.00,2,,171
1987-8-20,97,84,72,73,70,66,93,62,37,30.12,30.07,30.02,20,17,15,13,7,18,0.00,1,,158
1987-8-21,97,85,73,76,71,66,97,66,40,30.13,30.08,30.02,20,18,10,12,6,,0.00,2,,167
1987-8-22,97,86,75,77,71,65,97,65,36,30.18,30.10,30.02,20,16,10,13,6,23,0.00,3,,170
1987-8-23,97,85,73,74,71,66,91,65,38,30.14,30.09,30.01,20,15,5,15,7,23,0.00,2,Rain,158
1987-8-24,95,84,73,74,71,66,93,66,38,30.14,30.07,29.97,15,8,4,12,4,20,0.00,3,Fog,164
1987-8-25,97,87,77,76,73,70,94,68,43,30.10,30.02,29.92,15,11,3,14,8,22,0.00,4,Fog,164
1987-8-26,98,88,78,77,73,68,96,68,37,30.09,30.01,29.92,20,17,10,13,10,20,0.00,3,,180
1987-8-27,91,84,77,76,71,64,96,68,45,30.12,30.06,30.02,20,16,10,20,10,30,0.00,5,Rain-Thunderstorm,151
1987-8-28,84,78,73,72,68,66,96,73,56,30.19,30.15,30.10,20,15,10,13,9,,0.03,8,Rain-Thunderstorm,6
1987-8-29,84,78,73,70,67,65,84,68,53,30.17,30.13,30.07,15,13,10,14,9,23,0.00,8,Rain,27
1987-8-30,75,74,73,73,71,70,100,92,85,30.16,30.10,30.05,15,12,4,10,6,,0.24,8,Rain-Thunderstorm,51
1987-8-31,84,78,72,72,70,68,100,83,61,30.14,30.09,30.05,15,11,7,18,8,29,0.00,7,,34
