
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2000-2-1,42,34,26,41,28,16,100,80,55,29.74,29.42,29.12,6,5,0,22,9,40,0.00,5,Rain-Snow,145
2000-2-2,42,37,32,41,33,25,100,85,65,29.62,29.34,29.21,6,6,0,21,12,34,0.00,5,Rain-Snow-Hail,291
2000-2-3,41,34,28,41,30,18,100,80,52,30.12,30.02,29.77,6,6,6,22,8,,0.00,5,Rain,159
2000-2-4,46,44,42,46,44,41,100,99,93,29.89,29.67,29.59,6,3,0,22,14,34,0.00,6,Fog-Rain,247
2000-2-5,46,45,44,46,45,43,100,97,93,29.80,29.75,29.62,6,2,0,23,13,25,0.00,6,Fog-Rain,215
2000-2-6,44,43,42,43,40,36,100,88,71,29.65,29.54,29.27,6,6,2,22,16,37,0.00,5,Rain,202
2000-2-7,44,40,37,45,38,32,100,89,70,29.24,29.08,28.88,6,6,2,29,18,43,0.00,5,Rain,222
2000-2-8,41,37,33,36,29,27,93,77,57,29.12,29.05,28.94,6,6,6,9,3,,0.00,3,Rain,29
2000-2-9,42,36,30,41,31,25,100,81,61,29.62,29.38,28.97,6,6,5,20,6,,0.00,3,Rain,41
2000-2-10,44,40,37,43,38,27,100,85,57,29.50,29.17,28.91,6,6,4,37,26,56,0.00,5,Rain,218
2000-2-11,42,40,37,43,38,30,100,89,65,29.71,29.58,29.39,6,6,3,28,17,41,0.00,5,Rain-Thunderstorm,248
2000-2-12,44,40,35,43,36,28,100,90,65,29.62,29.34,29.24,6,6,4,34,21,50,0.00,6,Rain-Snow-Hail,210
2000-2-13,37,34,30,36,31,23,100,92,65,29.80,29.51,29.21,6,5,1,25,14,39,0.00,4,Rain-Snow-Thunderstorm,325
2000-2-14,35,30,26,36,28,21,100,87,60,29.89,29.73,29.44,6,5,1,20,9,,0.00,5,Rain-Snow,144
2000-2-15,41,36,30,39,34,30,100,93,81,29.47,29.44,29.39,6,5,0,14,8,24,0.00,4,Fog-Rain-Snow,247
2000-2-16,39,36,32,30,20,16,93,56,39,29.39,29.26,29.21,6,6,6,10,6,,0.00,5,,122
2000-2-17,37,32,28,27,24,18,80,68,52,29.65,29.58,29.42,6,6,6,6,2,,0.00,4,,133
2000-2-18,39,34,28,25,20,16,80,61,44,29.65,29.54,29.50,6,6,6,7,4,,0.00,2,,73
2000-2-19,35,29,23,30,25,18,100,80,48,30.12,29.93,29.71,6,6,6,10,4,,0.00,1,,13
2000-2-20,35,29,23,27,20,14,100,71,44,30.30,30.27,30.15,6,6,6,6,3,,0.00,1,,64
2000-2-21,35,30,26,32,21,10,100,65,44,30.27,30.14,30.04,6,5,1,16,9,23,0.00,6,Rain-Snow,144
2000-2-22,37,35,33,36,35,32,100,97,93,30.12,30.09,30.06,6,6,2,8,4,,0.00,6,Rain-Snow,144
2000-2-23,,,,,,,,,,,,,,,,,,,,,,
2000-2-24,,,,,,,,,,,,,,,,,,,,,,
2000-2-25,,,,,,,,,,,,,,,,,,,,,,
2000-2-26,,,,,,,,,,,,,,,,,,,,,,
2000-2-27,,,,,,,,,,,,,,,,,,,,,,
2000-2-28,,,,,,,,,,,,,,,,,,,,,,
2000-2-29,,,,,,,,,,,,,,,,,,,,,,
