
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2000-12-1,53,48,44,48,39,30,94,67,47,29.77,29.60,29.47,6,6,6,17,13,30,0.00,6,Rain,150
2000-12-2,50,49,48,50,47,45,100,93,87,29.59,29.52,29.47,6,6,5,28,20,39,0.00,6,Rain,175
2000-12-3,48,47,46,46,46,45,100,95,87,29.68,29.64,29.56,6,6,3,26,21,32,0.00,6,Rain,173
2000-12-4,50,47,44,45,39,32,100,74,50,29.68,29.54,29.42,6,6,6,26,17,41,0.00,6,Rain,159
2000-12-5,51,50,48,50,48,45,100,93,87,29.56,29.50,29.42,6,5,2,29,21,43,0.00,6,Rain,168
2000-12-6,51,50,48,50,48,46,100,93,87,29.65,29.57,29.47,6,6,3,24,19,30,0.00,6,Rain,175
2000-12-7,50,46,42,46,45,43,100,97,82,29.65,29.62,29.59,6,6,6,18,7,,0.00,6,Rain,131
2000-12-8,51,44,37,43,36,30,100,77,50,29.59,29.39,29.30,6,6,6,13,4,,0.00,5,Rain,90
2000-12-9,51,46,42,45,42,34,100,86,50,29.36,29.34,29.30,6,6,4,22,15,32,0.00,6,Rain,151
2000-12-10,46,45,44,46,43,37,100,92,71,29.36,29.34,29.30,6,6,6,21,14,30,0.00,6,Rain,157
2000-12-11,48,45,42,46,43,41,100,93,82,29.56,29.45,29.36,6,6,4,22,14,31,0.00,6,Rain,195
2000-12-12,48,44,41,48,44,34,100,94,66,29.62,29.45,29.27,6,6,2,18,10,,0.00,6,Rain,154
2000-12-13,50,46,42,46,44,41,100,93,81,29.12,28.81,28.74,6,6,3,31,16,47,0.00,6,Rain,176
2000-12-14,44,42,41,43,38,32,100,83,70,28.97,28.76,28.65,6,6,3,29,14,40,0.00,4,Rain,56
2000-12-15,44,40,37,41,32,27,93,76,61,29.39,29.24,29.00,6,6,6,29,16,45,0.00,5,Rain,352
2000-12-16,39,34,30,34,32,28,100,89,75,29.68,29.56,29.42,6,6,6,12,6,,0.00,2,,22
2000-12-17,33,30,26,30,26,23,100,87,75,29.92,29.82,29.68,6,6,6,5,2,,0.00,1,,80
2000-12-18,35,32,28,28,27,25,93,84,70,30.21,30.06,29.92,6,6,6,5,1,,0.00,2,,99
2000-12-19,33,30,26,27,22,18,93,71,55,30.39,30.33,30.21,6,6,6,7,2,,0.00,2,,119
2000-12-20,41,36,30,19,18,14,64,48,41,30.39,30.28,30.24,6,6,6,15,10,,0.00,5,,140
2000-12-21,42,37,32,25,20,18,70,50,36,30.36,30.33,30.27,6,6,6,15,7,,0.00,4,,146
2000-12-22,37,35,33,32,24,18,93,64,45,30.27,30.09,29.95,6,6,6,8,3,,0.00,6,Rain-Snow,121
2000-12-23,35,32,30,36,30,16,100,89,51,29.95,29.81,29.77,6,6,6,9,4,,0.00,4,,39
2000-12-24,32,28,24,19,17,14,74,60,51,29.86,29.84,29.80,6,6,6,9,4,,0.00,1,,12
2000-12-25,30,27,24,28,22,18,100,79,64,29.86,29.74,29.56,6,5,0,8,5,,0.00,5,Snow,51
2000-12-26,32,30,28,32,30,27,100,99,93,29.53,29.34,29.27,6,4,0,12,6,,0.00,4,Snow,139
2000-12-27,32,29,26,30,26,21,100,90,74,29.50,29.41,29.30,6,6,1,9,4,,0.00,5,Rain-Snow,117
2000-12-28,30,24,21,19,16,10,93,75,47,29.50,29.44,29.33,6,6,6,7,3,,0.00,2,,47
2000-12-29,32,30,28,18,15,12,55,52,47,29.30,29.24,29.21,6,6,6,14,8,,0.00,6,,26
2000-12-30,28,24,21,16,12,10,80,62,51,29.68,29.50,29.27,6,6,6,8,5,,0.00,1,,65
2000-12-31,37,30,23,34,22,12,100,70,51,29.71,29.65,29.53,6,6,6,16,9,30,0.00,4,Rain-Snow,140
