
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,42,40,39,41,39,36,100,93,81,29.77,29.71,29.65,6,5,3,23,16,25,0.00,6,Rain,189
2011-2-2,41,39,37,41,38,36,100,92,81,29.80,29.64,29.47,6,6,2,21,13,,0.00,6,Rain,174
2011-2-3,39,36,33,36,33,28,100,87,70,29.56,29.49,29.24,6,6,3,28,11,40,0.00,5,Rain-Snow,198
2011-2-4,41,36,32,34,32,28,100,81,61,29.15,29.07,28.94,6,6,1,29,22,45,0.00,6,Rain-Snow,221
2011-2-5,39,36,32,36,33,32,100,95,81,29.53,29.30,29.06,6,6,1,17,7,28,0.00,5,Rain-Snow,169
2011-2-6,41,40,39,39,37,34,100,88,76,29.68,29.64,29.56,6,6,6,18,13,28,0.00,5,Rain,203
2011-2-7,39,37,35,39,36,34,100,95,93,29.68,29.44,29.24,6,6,4,18,14,,0.00,6,Rain,157
2011-2-8,39,34,30,36,33,30,100,95,81,30.01,29.70,29.36,6,6,2,16,6,,0.00,4,Rain-Snow,356
2011-2-9,37,32,28,34,28,25,100,84,60,30.06,29.99,29.80,6,6,1,17,5,,0.00,4,Rain-Snow,132
2011-2-10,42,38,35,41,37,34,100,93,81,29.80,29.56,29.53,6,5,2,16,13,,0.00,6,Rain,279
2011-2-11,35,30,24,34,15,7,93,53,41,30.24,29.92,29.56,6,6,6,14,8,,0.00,2,,62
2011-2-12,35,26,17,16,7,-2,68,44,20,30.24,30.11,29.98,,,,10,3,,0.00,,,122
2011-2-13,37,32,28,19,9,-2,52,38,23,29.95,29.85,29.80,6,6,6,13,6,,0.00,5,,131
2011-2-14,37,32,28,27,17,12,93,53,38,29.86,29.82,29.77,6,5,1,17,10,23,0.00,6,Snow,118
2011-2-15,33,30,26,27,19,12,93,65,41,29.80,29.75,29.71,6,6,1,12,7,,0.00,6,Snow,108
2011-2-16,32,28,24,27,23,16,100,81,59,29.80,29.73,29.68,6,5,1,6,2,,0.00,6,Snow,49
2011-2-17,33,30,28,25,21,16,80,66,59,30.12,29.96,29.80,6,6,6,6,3,,0.00,6,Snow,74
2011-2-18,33,30,28,23,21,16,75,66,48,30.27,30.22,30.12,6,6,6,6,3,17,0.00,6,Snow,157
2011-2-19,30,26,21,23,15,10,86,64,47,30.30,30.28,30.24,6,6,6,8,5,,0.00,2,,123
2011-2-20,33,26,19,16,13,9,74,58,38,30.33,30.31,30.30,6,6,6,6,3,,0.00,2,,128
2011-2-21,30,22,15,19,16,10,93,69,51,30.30,30.24,30.21,6,6,2,10,4,,0.00,1,,166
2011-2-22,28,24,21,16,10,7,80,53,43,30.24,30.22,30.21,6,6,6,17,10,,0.00,3,,125
2011-2-23,32,26,21,25,8,3,80,46,37,30.24,30.09,29.95,6,6,6,21,13,,0.00,5,Snow,131
2011-2-24,37,34,30,37,31,25,100,88,75,30.06,30.03,29.95,6,4,0,20,15,,0.00,6,Rain-Snow,147
2011-2-25,44,40,37,43,39,37,100,92,81,30.06,29.93,29.83,6,5,2,31,20,44,0.00,6,Rain,158
2011-2-26,44,40,37,41,40,37,100,93,87,29.89,29.86,29.83,6,5,2,20,12,,0.00,6,Rain,185
2011-2-27,37,34,32,37,34,32,100,96,93,30.30,30.08,29.89,6,5,2,6,2,,0.00,6,Rain-Snow,141
2011-2-28,35,32,30,36,33,30,100,99,93,30.57,30.48,30.33,6,2,0,9,3,,0.00,5,Fog,144
