
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1991-7-1,91,82,72,74,71,68,93,70,47,30.01,29.96,29.91,15,12,7,9,4,,0.00,4,,131
1991-7-2,93,83,73,75,72,69,97,71,45,30.01,29.96,29.89,15,11,3,10,6,,0.00,2,Fog,163
1991-7-3,93,83,73,74,71,69,93,76,49,29.96,29.93,29.86,10,9,5,17,6,24,0.00,5,Fog-Rain-Thunderstorm,180
1991-7-4,88,80,71,73,71,68,97,78,61,30.00,29.92,29.85,15,12,7,15,5,,0.28,7,Rain-Thunderstorm,205
1991-7-5,93,82,72,73,72,71,97,73,50,29.94,29.90,29.86,15,13,7,10,5,,0.00,3,,169
1991-7-6,93,83,73,75,73,70,97,74,47,29.97,29.91,29.86,15,11,10,10,6,,0.00,2,,150
1991-7-7,91,83,75,76,74,69,97,79,48,30.02,29.97,29.94,15,11,4,16,7,25,0.02,5,Fog-Rain,157
1991-7-8,89,81,73,75,73,70,100,85,61,30.14,30.04,29.99,15,8,0,13,6,22,0.84,6,Fog-Rain-Thunderstorm,149
1991-7-9,91,83,75,76,72,67,94,72,45,30.05,29.99,29.91,10,8,7,13,7,22,0.00,4,,169
1991-7-10,91,83,75,74,72,70,94,73,50,30.00,29.96,29.88,15,9,7,14,11,23,0.00,4,,180
1991-7-11,91,83,75,74,72,70,96,74,50,30.03,29.98,29.95,15,10,5,16,9,,0.00,4,Fog,174
1991-7-12,91,82,73,75,72,69,94,74,47,30.10,30.03,29.98,10,8,4,15,8,22,0.00,3,Fog-Rain,165
1991-7-13,91,82,73,73,72,69,97,72,47,30.11,30.05,29.98,15,10,5,12,7,,0.00,3,Fog,172
1991-7-14,93,84,75,74,71,68,94,69,44,30.10,30.04,29.99,15,12,7,10,7,,0.00,3,,182
1991-7-15,93,84,75,73,69,64,91,62,38,30.11,30.05,29.99,15,14,10,9,7,,0.00,1,,191
1991-7-16,97,86,75,71,68,64,82,62,35,30.10,30.06,30.01,15,14,10,29,6,38,0.00,2,,191
1991-7-17,93,83,73,73,71,69,90,69,47,30.06,30.00,29.93,15,12,10,10,4,,0.00,2,,151
1991-7-18,95,84,73,72,69,64,91,62,37,29.98,29.93,29.86,15,14,10,10,6,,0.00,1,,160
1991-7-19,95,83,71,73,71,68,96,70,44,30.00,29.94,29.88,15,10,3,16,9,20,0.00,2,Fog,159
1991-7-20,95,85,75,74,72,66,94,70,42,30.07,30.01,29.96,15,12,6,15,9,21,0.00,5,Fog,164
1991-7-21,95,85,75,76,73,69,94,75,45,30.12,30.08,30.03,15,12,6,13,7,,0.00,6,Fog,154
1991-7-22,93,83,73,73,71,67,93,77,42,30.14,30.09,30.04,15,14,10,15,4,23,0.00,6,Rain,147
1991-7-23,90,82,73,73,70,67,94,75,46,30.16,30.08,30.00,15,12,10,15,5,,0.00,6,Rain,169
1991-7-24,93,82,72,73,69,63,94,68,37,30.06,29.99,29.88,15,11,7,14,7,22,0.00,6,,173
1991-7-25,95,86,77,74,71,67,88,66,43,30.01,29.97,29.91,10,10,10,13,9,,0.00,5,,185
1991-7-26,93,84,75,74,71,69,94,71,44,30.12,30.05,30.00,15,11,10,12,6,,0.00,5,,149
1991-7-27,93,84,75,75,72,69,97,71,44,30.13,30.06,29.99,15,12,5,13,7,,0.00,4,Fog,178
1991-7-28,96,86,75,74,72,68,94,68,40,30.06,30.01,29.95,15,13,7,9,5,,0.00,5,,162
1991-7-29,96,86,75,74,72,69,94,74,44,30.05,30.01,29.95,15,12,8,15,6,,0.02,6,Rain-Thunderstorm,189
1991-7-30,102,88,73,73,66,54,97,57,21,30.02,29.98,29.91,15,12,10,10,5,,0.00,1,,324
1991-7-31,100,86,73,69,63,58,68,46,25,30.04,29.98,29.93,15,15,10,9,7,,0.00,1,,7
