
CEST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2000-6-1,44,,44,43,43,43,93,93,93,29.92,29.92,29.92,6,6,6,7,7,,0.00,6,,150
2000-6-2,,,,,,,,,,,,,,,,,,,,,,
2000-6-3,,,,,,,,,,,,,,,,,,,,,,
2000-6-4,,,,,,,,,,,,,,,,,,,,,,
2000-6-5,,,,,,,,,,,,,,,,,,,,,,
2000-6-6,,,,,,,,,,,,,,,,,,,,,,
2000-6-7,,,,,,,,,,,,,,,,,,,,,,
2000-6-8,,,,,,,,,,,,,,,,,,,,,,
2000-6-9,,,,,,,,,,,,,,,,,,,,,,
2000-6-10,64,57,50,50,49,48,94,83,59,29.86,29.82,29.68,6,6,6,17,11,30,0.00,4,,185
2000-6-11,53,52,50,50,48,43,100,87,67,29.83,29.72,29.65,6,6,5,21,12,32,0.00,5,Rain,188
2000-6-12,53,52,50,52,49,46,100,89,77,29.86,29.78,29.68,6,6,4,21,12,32,0.00,6,Rain,210
2000-6-13,57,54,50,55,46,41,100,76,63,29.83,29.65,29.59,6,6,4,30,23,50,0.00,5,Rain,224
2000-6-14,51,50,48,48,47,43,100,89,76,29.92,29.90,29.86,6,6,5,20,14,28,0.00,6,Rain,259
2000-6-15,51,48,44,48,43,37,100,84,66,30.09,29.97,29.89,6,6,4,17,9,28,0.00,5,Rain,319
2000-6-16,51,46,42,46,42,39,100,82,66,30.30,30.24,30.12,6,6,6,17,11,28,0.00,3,Rain,333
2000-6-17,53,45,37,46,42,36,100,78,51,30.33,30.27,30.12,6,6,6,16,6,28,0.00,5,Fog-Rain,184
2000-6-18,51,50,50,52,48,12,100,91,21,30.12,30.10,30.06,6,3,0,16,11,,0.00,6,Fog-Rain,189
2000-6-19,59,54,50,54,51,48,100,89,67,30.06,29.87,29.83,6,5,0,20,11,32,0.00,6,Rain,215
2000-6-20,68,56,44,54,47,41,100,72,40,29.89,29.84,29.74,6,3,0,10,5,17,0.00,3,Fog,341
2000-6-21,62,60,57,61,58,54,100,93,72,29.74,29.66,29.59,6,3,0,17,8,,0.00,6,Fog-Rain,178
2000-6-22,60,56,53,57,52,48,100,89,63,29.65,29.63,29.59,6,6,4,21,12,,0.00,6,Rain,147
2000-6-23,57,54,51,55,53,48,100,92,82,29.68,29.63,29.59,6,6,1,9,4,,0.00,6,Fog-Rain,138
2000-6-24,55,53,51,54,52,48,100,94,82,29.74,29.68,29.65,6,2,0,9,3,,0.00,5,Fog-Rain,342
2000-6-25,57,52,48,48,47,45,94,80,67,29.89,29.82,29.74,6,6,6,20,11,28,0.00,2,,339
2000-6-26,51,50,48,46,44,41,87,77,67,30.01,29.95,29.89,6,6,6,25,18,41,0.00,2,,331
2000-6-27,53,50,46,45,43,39,87,75,62,30.01,29.98,29.92,6,6,6,24,17,39,0.00,3,,335
2000-6-28,55,50,46,50,47,43,100,91,77,29.95,29.92,29.92,6,6,6,18,14,25,0.00,6,Rain,346
2000-6-29,64,55,46,50,45,41,100,63,42,29.98,29.96,29.92,6,6,6,10,5,,0.00,3,,321
2000-6-30,75,63,51,61,54,48,100,73,44,29.92,29.76,29.68,6,6,6,10,5,,0.00,4,Rain,356
