
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1999-2-1,44,42,41,43,41,39,100,95,93,30.54,30.51,30.48,6,2,0,7,2,,0.00,6,Fog,139
1999-2-2,44,42,39,41,40,36,100,92,76,30.48,30.30,30.18,6,4,0,21,9,30,0.00,5,Fog-Rain,185
1999-2-3,46,42,37,45,38,36,93,91,81,30.18,29.95,29.65,6,5,1,22,10,39,0.00,6,Rain,182
1999-2-4,46,39,32,45,33,19,93,79,56,29.59,29.11,28.91,6,4,1,38,23,67,0.00,5,Rain-Snow-Hail,282
1999-2-5,37,34,32,34,29,19,93,77,48,29.33,29.16,28.94,6,5,1,36,25,56,0.00,4,Rain-Snow-Hail,334
1999-2-6,35,32,28,32,29,25,100,89,70,29.44,29.37,29.27,6,5,0,20,10,31,0.00,4,Snow,55
1999-2-7,32,28,24,27,24,21,93,85,69,29.42,29.35,29.24,6,6,6,7,4,,0.00,2,,12
1999-2-8,26,24,21,25,21,18,100,89,74,29.44,29.43,29.42,6,6,0,5,2,,0.00,3,Snow,131
1999-2-9,30,26,21,28,25,21,100,95,86,29.50,29.39,29.33,6,4,0,7,4,,0.00,4,Snow,113
1999-2-10,28,22,17,21,18,12,93,80,64,29.89,29.75,29.59,6,6,6,6,2,,0.00,3,,108
1999-2-11,32,26,19,28,22,18,93,80,64,30.09,30.01,29.89,6,6,6,6,2,,0.00,5,Snow,157
1999-2-12,37,34,32,36,31,27,93,85,75,30.30,30.17,30.09,6,6,5,13,8,,0.00,5,Rain-Snow,146
1999-2-13,41,39,37,39,38,36,100,94,87,30.42,30.38,30.30,6,4,0,20,12,,0.00,6,Fog-Rain,170
1999-2-14,41,40,39,39,36,32,93,85,70,30.27,29.90,29.80,6,6,2,31,19,44,0.00,6,Rain,224
1999-2-15,42,38,33,43,38,25,100,90,60,29.83,29.37,29.03,6,4,2,39,17,48,0.00,6,Rain,243
1999-2-16,35,30,21,28,23,18,100,77,55,29.21,29.16,29.12,6,6,1,17,11,37,0.00,4,Snow,338
1999-2-17,32,28,23,28,25,21,100,87,69,29.59,29.40,29.21,6,6,1,7,2,,0.00,4,Snow,62
1999-2-18,32,28,24,30,27,25,100,90,80,29.71,29.64,29.50,6,6,2,15,6,,0.00,6,Fog-Snow,147
1999-2-19,41,37,33,39,35,30,100,89,70,29.47,29.32,29.21,6,6,2,22,13,33,0.00,5,Rain-Snow,213
1999-2-20,37,34,32,34,32,28,100,89,70,29.36,29.34,29.27,6,6,1,17,9,29,0.00,5,Rain-Snow-Thunderstorm,218
1999-2-21,37,34,32,36,32,27,100,94,80,29.24,28.97,28.88,6,5,1,24,11,36,0.00,5,Rain-Snow,160
1999-2-22,37,32,28,30,29,27,100,88,70,29.42,29.12,28.88,6,6,6,8,3,,0.00,5,,28
1999-2-23,35,32,28,32,30,27,100,92,81,29.65,29.60,29.42,6,6,3,6,2,,0.00,4,Rain-Snow,25
1999-2-24,37,30,24,28,24,19,100,75,48,29.86,29.77,29.65,6,6,6,7,3,,0.00,2,,39
1999-2-25,37,34,30,37,32,25,100,92,80,29.83,29.60,29.36,6,4,0,16,9,,0.00,6,Rain-Snow,143
1999-2-26,42,40,37,41,36,32,100,85,70,29.47,29.39,29.27,6,6,2,17,13,26,0.00,4,Rain,217
1999-2-27,42,38,33,39,36,32,100,89,76,29.47,29.40,29.33,6,6,2,23,14,30,0.00,5,Rain-Snow-Thunderstorm,174
1999-2-28,41,37,33,36,34,32,100,91,81,29.33,29.22,29.00,6,6,2,21,15,32,0.00,5,Rain-Snow-Thunderstorm,172
