
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1991-6-1,91,84,78,75,74,72,87,74,54,29.83,29.76,29.73,15,13,8,16,12,23,0.00,6,,148
1991-6-2,93,85,77,75,74,71,94,74,51,29.87,29.81,29.74,15,11,6,15,10,23,0.00,6,Fog,141
1991-6-3,89,78,66,75,70,63,96,83,59,29.96,29.89,29.83,15,8,0,34,10,41,0.85,7,Rain-Thunderstorm,78
1991-6-4,91,80,68,75,70,64,93,76,55,29.91,29.86,29.79,20,13,10,14,7,,0.00,2,,180
1991-6-5,91,83,75,76,73,71,97,72,50,29.93,29.87,29.80,15,10,4,12,7,,0.00,4,Fog,157
1991-6-6,93,83,73,74,70,65,82,65,48,29.99,29.95,29.89,15,13,10,15,7,,0.00,6,,62
1991-6-7,82,76,69,73,70,66,97,81,65,30.08,30.01,29.96,15,10,4,16,8,25,0.63,7,Fog-Rain-Hail-Thunderstorm,65
1991-6-8,84,77,70,70,68,66,97,76,56,30.06,30.01,29.97,15,10,4,13,5,,0.00,6,Fog,94
1991-6-9,82,76,71,70,69,68,93,83,65,30.08,30.02,29.97,15,9,4,17,8,23,0.12,7,Rain,63
1991-6-10,82,76,70,70,68,67,97,78,60,30.02,29.98,29.92,10,9,6,16,9,,0.00,7,Rain,16
1991-6-11,89,79,69,71,69,68,97,79,51,30.01,29.97,29.90,15,11,4,21,5,28,0.27,5,Rain-Thunderstorm,218
1991-6-12,90,80,69,73,69,67,96,74,50,30.00,29.94,29.88,15,12,7,10,7,,0.06,5,Rain-Thunderstorm,174
1991-6-13,91,82,73,75,73,69,97,74,48,29.98,29.94,29.85,15,12,5,14,8,,0.00,5,Fog,162
1991-6-14,91,83,75,75,74,73,97,77,57,29.95,29.90,29.83,15,13,7,13,9,24,0.00,6,Rain-Thunderstorm,166
1991-6-15,89,80,70,76,72,67,94,77,59,29.98,29.92,29.87,15,13,7,18,8,28,0.01,5,Rain,153
1991-6-16,93,83,73,76,73,69,94,78,52,30.05,29.95,29.85,15,9,1,20,9,36,1.15,6,Fog-Rain-Thunderstorm,168
1991-6-17,90,80,69,72,69,65,93,71,50,30.01,29.91,29.86,15,15,10,12,7,,0.01,4,Rain,142
1991-6-18,93,82,71,73,71,70,100,69,46,29.96,29.91,29.88,15,15,10,9,3,,0.00,1,,119
1991-6-19,93,84,75,73,71,68,90,65,44,30.01,29.96,29.92,15,11,8,9,6,,0.00,3,,56
1991-6-20,93,83,73,73,70,66,91,67,41,30.00,29.94,29.86,10,9,7,8,4,,0.00,1,,140
1991-6-21,93,83,73,75,72,68,96,70,45,29.95,29.90,29.80,15,9,3,13,7,,0.00,3,Fog,165
1991-6-22,96,86,73,76,73,67,93,74,46,29.92,29.87,29.80,15,9,7,21,9,28,0.01,6,Rain-Thunderstorm,167
1991-6-23,93,82,71,74,70,68,90,74,47,29.98,29.92,29.84,15,12,7,14,7,,0.02,6,Rain-Thunderstorm,173
1991-6-24,91,81,71,73,69,67,90,69,46,30.02,29.98,29.94,15,14,10,13,6,20,0.00,3,,153
1991-6-25,91,82,72,74,71,70,93,76,50,30.05,30.00,29.96,15,13,9,20,6,26,0.00,4,,169
1991-6-26,95,84,73,75,71,65,97,71,41,30.03,29.97,29.88,15,8,1,15,7,,0.00,4,Fog,157
1991-6-27,95,84,73,74,72,67,97,70,41,30.01,29.95,29.88,15,12,6,13,8,,0.00,4,Fog,172
1991-6-28,90,82,73,75,72,68,97,75,53,30.05,29.99,29.96,15,11,7,21,9,30,0.00,5,,139
1991-6-29,80,75,70,71,70,69,97,87,74,30.12,30.04,29.99,10,8,0,17,8,20,1.03,6,Fog-Rain,146
1991-6-30,89,81,73,76,72,69,93,77,55,30.02,29.98,29.92,15,13,10,14,6,,0.00,7,,101
