
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1985-5-1,84,75,66,69,62,56,97,69,44,29.99,29.93,29.88,20,15,5,17,8,24,0.00,3,Fog-Rain-Thunderstorm,333
1985-5-2,82,73,64,57,54,50,75,55,34,30.07,30.02,29.97,20,16,10,20,12,30,0.00,3,,347
1985-5-3,82,72,61,57,53,50,75,54,35,30.11,30.04,29.98,20,15,10,14,10,,0.00,0,,13
1985-5-4,82,71,60,59,55,54,80,59,39,30.04,29.98,29.91,20,13,7,9,4,,0.00,0,,142
1985-5-5,82,72,61,63,59,55,97,67,39,30.01,29.95,29.89,20,10,0,14,7,21,0.00,1,Fog,168
1985-5-6,84,72,60,63,59,56,90,66,39,30.02,29.96,29.91,20,14,6,14,8,21,0.00,2,Fog,164
1985-5-7,86,74,62,67,64,61,97,72,51,30.01,29.94,29.86,20,10,3,15,7,20,0.00,3,Fog,167
1985-5-8,90,80,71,72,69,64,91,79,54,30.01,29.95,29.91,15,10,3,15,8,24,0.00,7,Fog-Rain-Thunderstorm,160
1985-5-9,84,75,66,69,67,65,96,76,57,30.02,29.96,29.88,10,8,5,10,6,,0.00,5,Fog,80
1985-5-10,88,79,70,70,68,66,97,75,48,29.93,29.87,29.77,10,8,3,15,5,18,0.00,6,Fog,157
1985-5-11,87,79,71,70,68,65,93,73,48,29.79,29.76,29.70,20,14,7,15,10,21,0.00,7,,170
1985-5-12,82,78,73,72,71,69,87,78,67,29.81,29.75,29.69,15,9,7,15,9,18,0.00,8,,168
1985-5-13,82,77,72,73,72,70,97,86,69,29.77,29.71,29.66,10,8,0,22,11,32,0.56,7,Rain-Thunderstorm,144
1985-5-14,81,72,62,71,55,46,97,60,30,30.01,29.90,29.75,20,14,5,18,10,28,0.26,3,Rain-Thunderstorm,9
1985-5-15,82,74,66,69,59,51,85,61,39,30.09,30.03,30.01,20,17,15,13,6,,0.00,6,,88
1985-5-16,87,79,71,71,69,65,96,74,57,30.10,30.02,29.89,15,10,3,9,2,,0.00,7,Fog-Rain,178
1985-5-17,81,75,69,73,62,49,94,69,36,29.98,29.92,29.85,20,17,10,16,7,23,0.24,7,Rain-Thunderstorm,28
1985-5-18,80,73,66,61,56,50,84,58,35,29.91,29.86,29.81,20,18,15,16,6,,0.00,5,,17
1985-5-19,84,72,61,65,61,56,90,68,46,29.91,29.84,29.75,20,16,15,13,7,,0.00,2,,131
1985-5-20,84,76,68,72,69,66,96,79,63,29.91,29.83,29.78,15,11,2,15,8,22,0.00,6,Fog-Rain,171
1985-5-21,87,75,63,72,63,56,93,68,41,29.90,29.85,29.80,20,17,5,32,10,47,0.47,5,Rain,32
1985-5-22,79,72,66,68,65,64,93,79,62,30.03,29.92,29.88,20,17,8,28,5,37,0.11,4,Rain-Thunderstorm,37
1985-5-23,84,76,68,65,63,59,84,65,41,30.05,30.00,29.95,20,18,10,12,8,,0.00,4,,18
1985-5-24,84,75,66,65,62,60,84,63,44,30.02,29.98,29.91,20,15,10,6,2,,0.00,3,,139
1985-5-25,88,76,63,66,62,58,93,62,36,29.96,29.91,29.84,15,13,5,9,3,,0.00,2,,146
1985-5-26,89,78,68,69,64,58,93,64,40,29.91,29.85,29.78,15,12,3,15,8,21,0.00,2,Fog,175
1985-5-27,88,80,72,73,70,61,91,77,59,29.90,29.82,29.78,15,9,5,18,11,23,0.00,7,Fog,175
1985-5-28,87,81,75,75,72,70,96,81,65,29.91,29.83,29.75,10,8,1,15,11,25,0.01,7,Fog-Rain,179
1985-5-29,93,83,73,73,71,69,87,70,48,29.82,29.77,29.71,15,12,7,18,13,25,0.00,4,,180
1985-5-30,95,83,71,74,69,65,93,67,37,29.80,29.76,29.73,20,17,10,18,12,24,0.00,5,,184
1985-5-31,95,84,72,73,69,66,93,67,38,29.91,29.85,29.80,20,18,10,14,10,21,0.00,5,,185
