
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1978-6-1,82,78,73,73,71,68,93,81,63,29.98,29.89,29.82,20,13,4,13,5,21,0.01,6,Rain-Thunderstorm,161
1978-6-2,89,80,71,73,71,69,96,76,53,29.95,29.89,29.84,20,17,10,15,4,,0.02,6,Rain,82
1978-6-3,82,76,71,75,71,67,97,85,62,30.02,29.95,29.89,20,10,2,14,6,,0.89,6,Fog-Rain-Thunderstorm,56
1978-6-4,86,78,70,70,68,68,93,75,55,30.03,29.98,29.91,15,11,5,10,6,,0.00,3,,78
1978-6-5,89,80,70,71,69,67,93,71,50,29.98,29.89,29.78,15,13,7,10,3,,0.00,1,,125
1978-6-6,91,81,71,74,72,68,94,77,50,29.90,29.80,29.69,20,12,1,23,8,33,0.47,7,Rain-Thunderstorm,184
1978-6-7,87,76,66,71,67,65,93,77,49,29.92,29.83,29.73,20,17,5,17,9,25,0.20,5,Rain-Thunderstorm,240
1978-6-8,89,80,70,71,68,65,96,72,46,29.97,29.90,29.87,20,17,6,23,6,,0.04,3,Fog-Rain-Thunderstorm,54
1978-6-9,86,78,69,67,59,53,74,55,33,30.10,30.04,30.00,20,18,15,15,11,,0.00,2,,32
1978-6-10,90,78,66,69,63,57,79,60,40,30.06,30.00,29.92,20,20,15,13,5,,0.00,1,,183
1978-6-11,91,81,71,73,71,67,96,70,52,29.97,29.93,29.89,20,15,3,14,7,,0.00,3,Fog,182
1978-6-12,91,83,75,75,72,69,94,67,48,30.10,30.04,29.98,20,17,8,10,8,,0.00,4,,159
1978-6-13,93,84,75,74,70,67,90,68,42,30.17,30.11,30.04,20,19,15,14,6,21,0.00,3,,169
1978-6-14,93,82,71,73,69,65,87,68,48,30.13,30.07,30.00,20,15,7,12,3,,0.00,3,,145
1978-6-15,91,83,75,74,70,67,94,67,45,30.07,30.03,29.97,20,11,4,12,7,,0.00,3,Fog,168
1978-6-16,91,83,75,74,72,70,94,70,48,30.06,30.02,29.96,10,9,4,15,8,,0.00,5,Fog,173
1978-6-17,93,84,75,75,71,67,96,69,44,30.12,30.05,29.98,15,10,1,15,10,,0.00,5,Fog,174
1978-6-18,93,83,73,74,70,67,91,67,42,30.10,30.04,29.97,20,14,7,13,6,,0.00,4,,143
1978-6-19,93,83,73,74,70,67,96,68,42,30.06,29.99,29.91,20,14,3,12,6,,0.00,4,Fog,173
1978-6-20,93,82,71,72,69,67,93,64,42,29.99,29.95,29.90,20,16,6,15,9,,0.00,3,Fog,179
1978-6-21,91,81,71,71,68,64,93,63,41,30.07,30.01,29.94,20,15,7,13,6,,0.00,2,,169
1978-6-22,91,80,70,71,68,65,93,63,42,30.02,29.98,29.92,20,16,7,15,7,,0.00,3,,182
1978-6-23,95,84,72,73,69,67,93,62,40,30.04,29.98,29.93,20,16,8,16,9,,0.00,2,,182
1978-6-24,96,86,77,75,70,66,94,58,37,30.04,29.97,29.89,20,14,10,17,11,,0.00,3,,184
1978-6-25,96,87,78,74,71,68,87,63,40,29.97,29.89,29.79,20,16,15,17,13,24,0.00,4,,183
1978-6-26,96,86,77,74,71,66,88,63,40,29.92,29.87,29.83,15,13,7,18,14,26,0.00,4,,174
1978-6-27,96,86,75,75,70,66,94,64,37,30.04,29.99,29.94,15,13,7,14,9,,0.00,4,,168
1978-6-28,95,84,73,74,69,65,93,64,40,30.15,30.07,30.01,15,12,4,17,6,21,0.00,4,Fog,168
1978-6-29,95,84,73,73,69,65,87,63,37,30.12,30.04,29.95,15,12,7,29,5,33,0.00,3,,170
1978-6-30,96,84,72,71,68,66,84,62,38,30.01,29.96,29.86,15,9,5,12,4,20,0.00,1,,151
