
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2002-6-1,91,80,68,67,63,59,87,59,35,29.93,29.87,29.81,10,10,10,9,3,,0.00,1,,108
2002-6-2,91,80,69,68,66,63,90,67,41,29.94,29.85,29.74,10,10,9,12,5,21,0.00,2,,152
2002-6-3,93,83,73,70,68,64,90,70,37,29.90,29.82,29.72,10,10,8,13,8,20,0.00,4,,154
2002-6-4,95,84,75,72,70,65,89,70,40,29.89,29.81,29.73,10,10,9,15,10,22,0.00,4,,157
2002-6-5,95,83,73,72,68,63,91,66,37,29.97,29.89,29.82,10,10,10,12,7,18,0.00,4,,113
2002-6-6,93,84,75,67,65,64,73,56,39,29.96,29.91,29.85,10,10,10,8,5,,0.00,3,,20
2002-6-7,95,85,75,73,69,65,89,69,38,29.94,29.89,29.84,10,9,2,12,5,22,0.20,1,Rain-Thunderstorm,108
2002-6-8,,,,,,,,,,,,,,,,,,,,,,
2002-6-9,96,86,80,72,70,68,74,57,48,29.83,29.78,29.73,10,10,10,14,11,24,0.00,1,Rain,155
2002-6-10,97,86,77,73,70,65,89,66,37,29.88,29.80,29.73,10,10,10,15,9,22,0.00,5,,153
2002-6-11,98,86,75,73,71,66,94,69,36,29.90,29.83,29.76,10,10,7,13,8,20,0.00,3,,157
2002-6-12,84,80,75,73,73,71,91,82,63,29.93,29.88,29.84,10,10,9,12,8,18,0.00,6,,163
2002-6-13,96,90,82,69,66,63,56,44,37,29.86,29.81,29.76,10,10,10,10,7,,0.00,0,,107
2002-6-14,97,84,73,71,67,62,82,58,37,30.01,29.91,29.86,10,10,9,9,4,18,0.00,1,,18
2002-6-15,89,81,73,73,60,55,79,49,37,30.02,29.93,29.78,10,10,10,12,6,17,0.00,3,Thunderstorm,69
2002-6-16,87,76,66,74,66,63,100,80,44,29.97,29.88,29.70,10,8,1,18,8,32,1.40,4,Rain-Thunderstorm,328
2002-6-17,91,79,68,65,60,57,90,55,34,29.95,29.89,29.82,10,10,10,8,3,,0.00,0,,18
2002-6-18,91,78,66,68,62,59,87,56,35,29.89,29.85,29.79,10,10,10,9,4,,0.00,0,,111
2002-6-19,95,81,71,70,69,64,94,73,36,29.98,29.92,29.87,10,8,3,9,5,16,0.00,3,,147
2002-6-20,95,85,80,73,69,66,76,59,49,30.14,30.08,30.04,10,10,10,16,9,25,0.00,1,Thunderstorm,106
2002-6-21,93,84,75,73,69,62,90,68,35,30.22,30.14,30.05,10,10,10,9,5,17,0.00,3,,106
2002-6-22,93,83,73,72,64,55,85,55,30,30.14,30.08,30.01,10,10,10,9,4,,0.00,1,,110
2002-6-23,75,74,71,59,58,57,66,60,53,30.04,30.04,30.03,10,10,10,0,0,,0.00,0,,-1
2002-6-24,95,93,90,60,59,58,37,32,29,29.92,29.88,29.86,10,10,9,8,3,,0.00,0,,110
2002-6-25,96,88,81,70,66,62,69,48,32,29.98,29.94,29.88,10,10,8,13,3,17,0.00,1,Rain-Thunderstorm,36
2002-6-26,95,85,73,72,69,66,90,59,38,30.00,29.90,29.78,10,9,2,18,6,31,0.01,2,Rain-Thunderstorm,105
2002-6-27,91,80,70,72,69,66,90,64,44,29.94,29.85,29.78,10,10,10,13,5,17,0.00,1,Thunderstorm,177
2002-6-28,82,83,75,73,72,68,89,74,47,29.98,29.93,29.86,10,10,10,15,5,22,0.00,2,,146
2002-6-29,81,76,71,75,72,70,100,90,71,30.05,30.00,29.96,10,8,2,16,7,26,0.46,6,Rain,113
2002-6-30,82,76,71,76,72,70,100,94,76,30.09,30.04,29.99,10,5,1,15,8,22,2.76,6,Rain-Thunderstorm,124
