
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1997-12-1,32,28,24,25,22,14,100,75,48,29.86,29.71,29.65,6,6,6,10,5,,0.00,2,Snow,90
1997-12-2,32,28,24,23,17,12,86,62,51,30.04,29.96,29.89,,,,6,3,,0.00,,,67
1997-12-3,33,30,26,27,22,18,100,74,64,30.12,30.09,30.04,6,6,6,6,2,,0.00,5,,109
1997-12-4,33,30,28,32,28,25,100,89,75,30.12,30.01,29.86,6,5,2,14,4,,0.00,5,Rain-Snow,127
1997-12-5,46,39,32,45,38,30,100,94,87,29.86,29.60,29.42,6,5,3,30,13,38,0.00,6,Rain,193
1997-12-6,44,38,33,43,37,32,100,90,81,29.59,29.54,29.50,6,5,1,22,5,,0.00,6,,137
1997-12-7,46,44,42,45,43,41,100,92,81,29.59,29.55,29.47,6,4,2,26,19,32,0.00,6,Rain,171
1997-12-8,48,45,42,43,41,37,93,83,66,29.47,29.29,29.15,6,6,6,23,17,34,0.00,6,Rain,163
1997-12-9,48,46,44,46,44,41,100,93,81,29.33,29.17,29.03,6,6,3,28,19,40,0.00,6,Rain,183
1997-12-10,48,45,42,43,38,30,93,78,50,29.33,29.22,29.15,6,6,6,10,7,,0.00,6,Rain,120
1997-12-11,42,40,39,41,39,37,100,94,87,29.53,29.35,29.18,6,6,6,8,3,,0.00,6,Fog-Rain,29
1997-12-12,41,36,32,37,34,30,100,90,81,30.01,29.85,29.56,6,6,6,9,6,,0.00,1,Fog,28
1997-12-13,39,34,30,37,34,28,100,93,75,30.27,30.05,29.95,6,6,4,14,7,20,0.00,4,Rain-Snow-Thunderstorm,119
1997-12-14,33,30,28,32,28,25,100,90,80,30.74,30.52,30.27,6,6,6,6,3,,0.00,1,,86
1997-12-15,33,30,28,32,27,23,93,81,70,30.89,30.87,30.74,6,6,6,6,1,,0.00,5,,73
1997-12-16,35,34,33,34,31,28,93,87,75,30.86,30.74,30.69,6,6,6,6,3,,0.00,5,,128
1997-12-17,37,34,32,34,32,30,93,88,75,30.69,30.47,30.27,6,6,6,6,2,,0.00,6,,58
1997-12-18,39,36,32,36,32,30,100,92,87,30.24,30.04,29.92,6,6,6,6,3,,0.00,1,,74
1997-12-19,35,32,28,32,24,19,100,77,52,29.92,29.75,29.68,6,6,6,4,2,,0.00,1,,121
1997-12-20,37,34,30,34,29,25,100,86,60,29.83,29.74,29.68,6,6,6,5,2,,0.00,6,Rain-Snow,131
1997-12-21,41,40,39,37,37,34,93,92,81,29.98,29.92,29.83,6,6,5,14,7,,0.00,6,Rain,157
1997-12-22,39,39,39,39,38,37,100,96,93,29.98,29.97,29.95,6,5,2,13,8,,0.00,6,Rain,152
1997-12-23,41,40,39,39,37,34,100,91,76,29.95,29.93,29.89,6,6,6,13,8,,0.00,6,Rain,148
1997-12-24,42,40,39,37,34,27,93,78,53,29.86,29.66,29.47,6,6,6,20,14,33,0.00,5,Rain,148
1997-12-25,39,37,35,37,34,28,93,86,65,29.36,29.13,29.03,6,6,6,8,3,,0.00,5,Rain,76
1997-12-26,37,36,35,36,35,32,100,93,81,29.24,29.10,29.00,6,6,6,5,1,,0.00,6,Rain,134
1997-12-27,39,37,35,37,36,34,100,94,93,29.47,29.39,29.24,6,6,5,8,5,,0.00,6,Rain,146
1997-12-28,39,38,37,37,37,36,100,93,93,29.47,29.43,29.42,6,6,3,13,10,,0.00,6,Rain,146
1997-12-29,39,37,35,37,36,34,100,94,93,29.65,29.56,29.47,6,6,2,12,8,,0.00,6,Rain,154
1997-12-30,39,36,33,36,33,28,100,88,65,29.68,29.52,29.33,6,6,4,16,8,28,0.00,5,Rain-Snow,134
1997-12-31,48,44,39,43,36,30,93,73,57,29.42,29.24,29.18,6,6,3,25,17,43,0.00,6,Rain,151
