
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1989-6-1,93,83,73,74,70,64,97,70,38,30.09,30.04,29.98,15,11,5,13,8,,0.00,4,Fog,152
1989-6-2,93,83,73,74,71,66,100,70,41,30.09,30.03,29.88,15,10,5,13,8,,0.00,5,Fog,158
1989-6-3,93,84,75,74,72,69,94,71,47,29.99,29.88,29.74,15,14,7,17,11,25,0.00,6,,162
1989-6-4,91,83,75,73,71,68,90,69,48,29.88,29.81,29.75,15,12,7,15,11,23,0.00,7,,161
1989-6-5,93,84,75,74,72,69,96,69,48,29.96,29.90,29.85,15,10,7,14,7,,0.00,5,,81
1989-6-6,93,82,71,73,69,66,87,66,44,29.94,29.85,29.68,15,13,10,13,9,17,0.00,5,,99
1989-6-7,99,88,77,76,73,64,93,69,39,29.75,29.63,29.48,15,10,10,28,13,44,0.00,6,Rain,178
1989-6-8,91,80,70,66,64,62,84,59,37,29.85,29.78,29.72,20,17,15,16,8,23,0.00,1,,3
1989-6-9,90,79,68,71,67,64,90,70,48,30.02,29.89,29.85,20,11,7,14,8,21,0.00,5,,75
1989-6-10,93,84,75,78,73,65,94,76,54,30.00,29.94,29.83,10,8,5,25,9,34,0.00,6,Fog,121
1989-6-11,93,80,68,77,71,67,96,76,51,30.04,29.93,29.85,15,12,3,17,11,26,1.12,5,Rain-Thunderstorm,160
1989-6-12,91,84,77,76,74,72,90,74,53,29.93,29.86,29.77,15,10,8,15,11,24,0.00,6,Rain,162
1989-6-13,93,84,70,76,72,66,94,72,47,29.95,29.83,29.71,15,10,1,29,13,36,0.00,5,Rain-Thunderstorm,148
1989-6-14,80,73,66,70,68,66,100,89,69,30.00,29.92,29.85,20,10,4,17,8,,0.86,7,Rain-Thunderstorm,44
1989-6-15,84,75,66,67,58,50,93,60,34,30.09,30.04,30.00,20,18,15,18,10,28,0.00,1,,359
1989-6-16,84,72,61,64,57,52,87,60,39,30.09,30.03,29.95,20,20,20,9,6,,0.00,0,,122
1989-6-17,87,75,63,66,63,60,97,66,44,30.04,29.99,29.94,20,20,20,16,8,,0.00,0,,164
1989-6-18,91,82,73,75,72,66,100,75,50,30.10,30.03,29.99,20,11,3,13,8,,0.00,5,Fog,159
1989-6-19,93,84,75,76,74,71,100,75,49,30.06,30.00,29.94,15,13,7,12,6,,0.00,2,,158
1989-6-20,95,84,72,73,71,67,100,67,40,29.98,29.92,29.83,15,13,7,9,3,,0.00,0,,167
1989-6-21,91,82,73,73,70,65,97,71,41,29.92,29.88,29.81,20,15,4,17,8,,0.00,3,Fog,163
1989-6-22,90,82,73,74,72,70,100,75,53,29.95,29.90,29.83,15,12,7,16,9,23,0.00,5,,156
1989-6-23,88,80,72,73,72,69,100,78,57,29.96,29.92,29.88,15,14,10,15,8,20,0.00,7,,95
1989-6-24,82,78,73,75,72,70,97,87,69,29.95,29.92,29.88,15,13,4,15,11,23,0.05,8,Fog-Rain,57
1989-6-25,84,78,73,73,72,70,96,82,65,29.94,29.89,29.84,15,15,15,16,10,23,0.00,7,Rain,45
1989-6-26,84,78,73,76,73,72,97,86,69,29.87,29.78,29.73,15,10,5,18,12,28,0.07,7,Fog-Rain,25
1989-6-27,91,83,75,72,70,68,87,70,45,29.84,29.77,29.72,15,12,7,18,12,26,0.00,5,Rain,353
1989-6-28,91,82,73,72,70,69,87,68,50,29.93,29.85,29.81,15,13,10,17,10,24,0.00,3,,357
1989-6-29,90,82,75,73,70,68,87,70,52,29.92,29.88,29.85,15,11,10,23,14,32,0.00,4,,6
1989-6-30,90,82,75,75,71,69,91,75,50,29.93,29.89,29.86,10,10,6,13,11,20,0.00,7,Rain,344
