
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2005-1-1,42,40,39,41,38,36,93,87,81,29.80,29.43,28.91,6,6,4,30,17,46,0.00,6,Rain,175
2005-1-2,39,34,32,34,30,25,93,79,56,29.47,29.21,28.80,6,6,2,29,14,45,0.00,6,Rain-Snow,305
2005-1-3,37,34,32,34,29,23,100,82,56,29.77,29.67,29.53,6,4,0,26,14,46,0.00,6,Fog-Rain-Snow,287
2005-1-4,46,42,37,45,38,32,100,85,66,29.56,29.47,29.27,6,5,2,33,12,48,0.00,5,Rain-Thunderstorm,239
2005-1-5,44,40,37,41,37,34,93,83,70,29.62,29.49,29.30,6,6,3,31,17,50,0.00,6,Rain,217
2005-1-6,48,42,37,45,37,30,93,80,61,29.65,29.46,29.27,6,5,2,31,18,44,0.00,5,Rain,235
2005-1-7,48,46,44,46,42,37,93,85,76,29.33,29.23,29.12,6,6,2,25,19,39,0.00,6,Rain,238
2005-1-8,44,38,33,41,36,30,93,85,70,29.27,28.80,28.41,6,5,2,38,14,66,0.00,6,Rain,238
2005-1-9,41,39,37,37,34,32,93,80,70,29.53,29.38,29.15,6,6,6,21,15,34,0.00,6,Rain-Hail-Thunderstorm,250
2005-1-10,48,45,42,46,41,36,93,81,66,29.50,29.21,28.97,6,6,2,29,22,46,0.00,6,Rain,228
2005-1-11,46,44,41,41,38,34,87,82,70,29.68,29.54,29.21,6,6,6,30,15,43,0.00,6,Rain,190
2005-1-12,46,42,39,41,37,30,93,80,61,29.21,28.96,28.77,6,5,2,41,31,64,0.00,6,Rain,226
2005-1-13,42,38,35,37,35,32,93,84,70,30.01,29.67,29.21,6,6,5,28,17,39,0.00,4,Rain,317
2005-1-14,37,34,30,34,29,25,93,85,70,30.30,30.24,30.06,6,6,6,10,4,,0.00,3,,114
2005-1-15,42,38,33,41,34,25,93,79,65,30.24,30.06,29.89,6,6,2,28,17,43,0.00,6,Rain,163
2005-1-16,46,44,42,45,43,41,100,91,87,29.83,29.69,29.56,6,5,2,28,22,40,0.00,6,Rain,195
2005-1-17,44,40,37,43,40,34,93,89,81,29.53,29.26,29.06,6,5,2,25,21,40,0.00,6,Rain,203
2005-1-18,37,34,30,36,31,30,100,93,81,29.12,29.03,29.00,6,5,1,13,7,21,0.00,6,Rain-Snow-Thunderstorm,144
2005-1-19,33,32,30,30,30,28,100,91,81,29.36,29.21,28.80,6,5,0,24,8,37,0.00,5,Rain-Snow,144
2005-1-20,39,36,32,34,32,30,100,90,81,29.06,28.76,28.44,6,5,0,20,12,31,0.00,6,Rain-Snow,1
2005-1-21,33,32,30,32,30,28,100,93,87,29.62,29.32,29.09,6,4,0,12,6,,0.00,4,Snow,45
2005-1-22,35,32,28,30,27,25,100,84,75,30.01,29.89,29.65,6,5,0,17,9,,0.00,2,Snow,359
2005-1-23,33,32,30,30,25,21,100,78,64,30.24,30.03,29.92,6,6,0,22,14,37,0.00,3,Snow,351
2005-1-24,32,29,26,23,21,19,80,73,64,30.42,30.39,30.24,6,6,6,9,6,,0.00,3,,22
2005-1-25,30,27,24,25,19,16,86,69,55,30.54,30.48,30.42,6,6,4,10,3,,0.00,6,Snow,130
2005-1-26,33,30,28,30,28,27,93,86,80,30.51,30.43,30.33,6,6,2,12,7,,0.00,6,Snow,28
2005-1-27,41,36,32,37,36,30,100,90,81,30.30,30.13,29.98,6,5,0,15,6,,0.00,6,Fog,352
2005-1-28,37,34,30,36,31,28,100,91,81,30.06,30.03,29.98,6,6,0,6,3,,0.00,3,Fog,34
2005-1-29,37,34,32,36,33,30,100,95,93,30.12,30.08,30.06,6,4,1,5,3,,0.00,6,Fog-Rain,153
2005-1-30,44,40,37,43,40,32,100,89,70,30.09,29.93,29.80,6,4,1,17,9,33,0.00,6,Rain,273
2005-1-31,37,35,33,32,30,25,93,80,60,30.09,29.96,29.89,6,6,2,25,16,34,0.00,5,Rain-Snow,335
