
CEST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1999-6-1,53,50,46,50,46,41,100,88,67,30.09,30.05,30.01,6,6,5,17,12,,0.00,6,Rain,191
1999-6-2,55,52,48,50,48,43,100,88,63,30.01,29.92,29.77,6,6,3,12,9,,0.00,5,Rain,248
1999-6-3,59,52,44,54,50,45,100,92,67,29.77,29.55,29.44,6,6,2,10,3,,0.00,5,Fog-Rain,145
1999-6-4,51,50,50,50,50,48,100,98,94,29.47,29.46,29.44,6,4,1,15,9,24,0.00,6,Rain,183
1999-6-5,57,52,48,52,48,41,100,90,55,29.53,29.49,29.44,6,4,0,16,4,,0.00,5,Fog-Rain,212
1999-6-6,55,50,46,50,48,41,100,87,62,29.68,29.65,29.56,6,6,1,10,5,,0.00,5,Fog-Rain,314
1999-6-7,55,50,46,50,47,41,100,84,62,29.98,29.84,29.68,6,6,6,20,7,,0.00,5,Fog-Rain,187
1999-6-8,60,55,50,52,45,39,100,69,45,30.06,30.03,29.98,6,6,6,36,5,,0.00,6,Rain,86
1999-6-9,60,56,51,52,47,41,100,74,48,30.04,29.94,29.92,6,6,6,12,7,,0.00,6,Rain,38
1999-6-10,64,57,50,55,48,39,100,73,42,30.12,30.05,29.98,6,6,6,14,5,,0.00,4,Rain,340
1999-6-11,66,58,50,48,44,39,77,55,43,30.30,30.25,30.15,6,6,6,12,3,,0.00,3,,320
1999-6-12,66,60,55,54,51,43,94,76,49,30.27,30.20,30.18,6,6,6,10,5,,0.00,6,Rain,250
1999-6-13,57,54,51,52,50,46,94,85,67,30.21,30.15,30.12,6,6,6,9,5,,0.00,6,Rain,202
1999-6-14,59,55,51,54,51,48,100,90,72,30.15,30.12,30.09,6,6,2,15,12,,0.00,6,Rain,173
1999-6-15,59,55,51,54,49,41,100,78,51,30.24,30.20,30.09,6,5,1,12,7,,0.00,4,Rain,289
1999-6-16,59,54,48,55,52,46,100,86,67,30.21,30.07,29.95,6,6,4,23,10,,0.00,6,Rain,168
1999-6-17,55,52,46,54,45,39,100,79,58,30.09,30.00,29.89,6,6,3,17,9,,0.00,4,Rain,310
1999-6-18,57,49,41,52,46,41,100,83,63,30.12,30.09,30.01,6,6,5,15,7,,0.00,5,Rain,174
1999-6-19,53,52,50,52,51,48,100,96,94,29.98,29.81,29.50,6,4,2,23,10,37,0.00,6,Rain,174
1999-6-20,55,50,44,54,48,45,100,94,88,29.59,29.44,29.33,6,6,2,20,13,33,0.00,6,Rain,271
1999-6-21,53,48,44,46,44,39,100,82,66,29.86,29.70,29.59,6,6,6,20,8,29,0.00,3,Rain,335
1999-6-22,57,50,44,48,45,43,100,80,59,30.06,29.98,29.86,6,6,6,16,7,,0.00,4,Rain,332
1999-6-23,59,52,44,48,46,39,100,77,48,30.15,30.10,30.06,6,6,6,15,7,,0.00,1,,337
1999-6-24,57,52,46,46,44,41,100,73,55,30.21,30.18,30.15,6,6,6,16,8,,0.00,5,,330
1999-6-25,62,53,44,48,46,43,100,70,48,30.21,30.19,30.15,6,6,6,6,4,,0.00,5,Fog,265
1999-6-26,71,60,48,55,50,46,94,67,43,30.12,29.87,29.71,6,6,6,13,4,,0.00,5,,317
1999-6-27,64,60,55,55,49,41,94,68,42,29.71,29.69,29.68,6,6,6,10,5,,0.00,4,Rain,159
1999-6-28,69,61,53,61,54,41,100,78,45,29.77,29.68,29.62,6,6,4,14,7,23,0.00,5,Rain,135
1999-6-29,60,56,51,54,52,48,100,87,63,29.83,29.79,29.77,6,6,6,16,7,28,0.00,5,Rain-Thunderstorm,165
1999-6-30,60,56,53,54,52,46,100,88,63,29.83,29.80,29.80,6,6,5,21,12,32,0.00,6,Rain,170
