
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1987-3-1,66,54,42,41,37,34,76,58,33,30.14,30.06,29.94,20,20,20,16,7,,0.00,3,,345
1987-3-2,64,52,41,40,37,32,89,59,37,30.21,30.14,30.11,20,19,10,10,6,,0.00,0,,20
1987-3-3,66,54,43,42,39,36,82,55,40,30.34,30.25,30.18,20,18,15,14,7,,0.00,4,,6
1987-3-4,69,58,48,39,36,34,61,46,31,30.47,30.41,30.35,20,18,15,14,11,,0.00,0,,26
1987-3-5,73,59,45,40,37,33,80,47,24,30.40,30.32,30.23,20,17,15,9,6,,0.00,0,,201
1987-3-6,73,59,45,42,37,33,74,45,26,30.24,30.17,30.11,15,15,15,9,3,16,0.00,0,,152
1987-3-7,72,58,44,45,40,36,85,50,29,30.15,30.08,29.99,15,15,10,12,5,,0.00,0,,15
1987-3-8,73,60,48,46,42,37,74,53,27,30.03,29.95,29.86,15,15,15,8,4,14,0.00,2,,329
1987-3-9,72,59,46,52,47,44,93,61,39,30.06,29.97,29.91,20,15,10,15,4,,0.00,4,Rain,276
1987-3-10,57,51,45,45,41,39,90,69,57,30.21,30.15,30.07,20,12,5,18,13,25,0.12,5,Rain,8
1987-3-11,53,47,41,43,41,39,96,85,64,30.36,30.29,30.22,15,7,2,16,9,,0.15,6,Fog-Rain,27
1987-3-12,57,47,37,45,42,37,100,78,57,30.39,30.34,30.28,15,10,7,9,2,,0.00,4,,185
1987-3-13,64,53,42,52,45,41,96,72,50,30.36,30.27,30.12,20,11,5,15,5,,0.00,1,Fog,183
1987-3-14,69,56,44,58,50,43,100,78,56,30.10,29.97,29.86,15,10,1,16,10,30,0.00,6,Fog,184
1987-3-15,71,66,62,62,60,58,90,82,70,29.91,29.85,29.81,15,12,6,15,11,23,0.00,8,Fog,175
1987-3-16,73,68,63,65,63,60,97,82,68,29.82,29.67,29.51,15,10,5,18,12,32,0.00,7,Fog-Rain,155
1987-3-17,73,64,55,65,43,31,93,54,22,29.65,29.59,29.51,20,17,7,23,11,37,0.59,4,Rain-Thunderstorm,275
1987-3-18,78,62,45,45,40,38,82,45,24,29.79,29.73,29.66,20,20,20,15,8,25,0.00,1,,289
1987-3-19,77,64,50,54,48,42,80,56,36,29.90,29.84,29.79,20,18,10,13,5,18,0.00,6,Rain,133
1987-3-20,80,66,52,60,53,47,97,64,36,29.91,29.84,29.77,15,14,7,15,6,25,0.00,1,,150
1987-3-21,75,68,61,64,62,59,97,80,62,29.87,29.80,29.72,15,9,4,12,6,,0.00,7,Fog,171
1987-3-22,77,70,63,65,63,62,97,84,60,29.78,29.68,29.55,15,10,3,12,7,,0.00,6,Fog,152
1987-3-23,73,64,54,64,41,25,90,50,18,29.72,29.61,29.51,20,14,6,26,15,41,0.15,4,Rain-Thunderstorm,272
1987-3-24,68,57,46,42,36,32,59,48,33,29.86,29.78,29.68,20,18,15,16,9,22,0.00,1,,326
1987-3-25,61,54,48,39,37,35,61,50,39,30.02,29.93,29.85,20,18,15,17,12,21,0.00,5,,31
1987-3-26,64,58,52,44,42,39,74,58,46,30.01,29.94,29.86,20,18,15,22,13,31,0.01,5,,14
1987-3-27,79,62,45,48,44,36,97,62,22,29.96,29.85,29.72,20,19,15,14,7,,0.00,1,,204
1987-3-28,77,64,51,57,46,38,77,57,32,29.94,29.83,29.77,20,19,7,20,8,28,0.25,3,Rain-Thunderstorm,207
1987-3-29,51,42,34,35,26,24,79,61,47,30.18,30.08,29.98,20,20,20,29,21,38,0.01,8,Rain,354
1987-3-30,52,44,35,26,18,12,67,41,21,30.30,30.23,30.17,20,20,20,25,17,34,0.00,3,,323
1987-3-31,73,52,30,40,30,25,89,47,21,30.23,30.17,30.10,20,20,20,15,5,22,0.00,0,,293
