
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
1991-3-1,82,68,55,65,48,38,100,57,21,29.72,29.65,29.55,20,13,0,29,11,43,0.05,3,Fog-Rain-Thunderstorm,227
1991-3-2,81,69,57,50,42,33,69,42,18,29.73,29.57,29.48,20,19,10,25,9,36,0.00,5,,284
1991-3-3,68,56,44,41,37,34,68,52,34,30.02,29.92,29.74,20,17,10,26,19,37,0.00,1,,331
1991-3-4,90,68,45,44,37,27,82,43,10,29.99,29.87,29.74,20,20,20,16,8,25,0.00,0,,247
1991-3-5,91,70,50,53,40,34,66,36,15,29.77,29.67,29.54,20,17,15,21,8,29,0.00,0,,170
1991-3-6,96,74,52,53,44,34,86,42,11,29.68,29.61,29.55,20,16,15,21,9,31,0.00,3,,215
1991-3-7,66,58,51,48,41,36,56,50,44,29.80,29.75,29.68,15,13,10,23,16,31,0.00,6,,16
1991-3-8,70,58,46,39,36,33,61,47,31,30.08,29.98,29.84,15,14,10,17,13,26,0.00,1,,17
1991-3-9,70,59,48,38,32,27,64,41,20,30.37,30.26,30.08,15,15,15,16,9,23,0.00,0,,29
1991-3-10,71,57,43,44,35,29,71,44,23,30.38,30.28,30.15,15,15,15,17,7,25,0.00,1,,182
1991-3-11,77,64,50,58,53,45,89,72,50,30.12,29.95,29.79,15,11,7,23,10,32,0.00,5,,175
1991-3-12,81,72,62,60,39,9,87,48,6,29.80,29.74,29.68,15,12,10,20,11,29,0.00,5,,234
1991-3-13,73,64,54,37,30,22,41,30,21,29.92,29.84,29.73,15,10,6,15,9,23,0.00,3,,339
1991-3-14,55,52,48,34,32,22,56,47,27,30.02,29.92,29.83,15,15,15,17,9,28,0.00,7,,23
1991-3-15,50,48,46,46,41,35,97,80,61,30.04,29.97,29.88,10,7,2,12,7,,0.23,8,Fog-Rain,56
1991-3-16,61,53,46,59,51,45,100,95,93,30.05,29.93,29.82,10,4,1,15,8,,0.44,8,Fog-Rain,76
1991-3-17,77,67,57,60,45,33,100,55,21,30.08,29.98,29.91,20,15,3,17,8,24,0.01,6,Fog-Rain,317
1991-3-18,66,58,51,47,43,40,75,59,42,30.19,30.10,30.04,20,20,15,13,8,,0.00,5,,13
1991-3-19,75,62,48,54,48,46,93,65,35,30.06,29.99,29.89,20,18,15,15,5,,0.00,7,,148
1991-3-20,71,64,57,65,61,56,97,88,78,29.96,29.87,29.78,15,8,3,15,9,22,0.00,8,Fog,170
1991-3-21,79,72,66,69,68,65,97,86,72,29.88,29.74,29.64,10,7,3,17,10,26,0.01,7,Fog,170
1991-3-22,73,67,57,68,43,25,90,47,17,30.02,29.79,29.61,20,12,4,21,11,33,0.00,8,Fog-Rain,253
1991-3-23,75,63,51,46,33,23,62,34,14,30.18,30.10,30.02,20,17,15,13,6,,0.00,6,,248
1991-3-24,80,66,53,50,42,34,77,44,20,30.14,30.07,30.00,15,15,15,13,4,,0.00,4,,150
1991-3-25,81,72,62,68,63,44,97,76,50,30.01,29.94,29.83,15,7,0,14,7,21,0.00,7,Fog,151
1991-3-26,79,74,70,69,68,67,91,82,66,29.91,29.81,29.71,10,8,7,18,13,25,0.00,8,,162
1991-3-27,79,71,63,67,48,28,90,49,18,29.88,29.78,29.65,15,10,7,22,12,28,0.00,7,Rain,299
1991-3-28,81,69,57,67,49,25,87,59,20,29.82,29.62,29.39,15,9,4,20,6,36,0.16,6,Rain-Thunderstorm,318
1991-3-29,66,60,53,43,38,19,69,45,16,29.98,29.76,29.60,15,15,15,28,16,38,0.00,2,,325
1991-3-30,66,56,45,45,40,34,83,59,42,30.36,30.11,29.95,15,14,10,17,10,25,0.00,2,Rain,45
1991-3-31,68,56,45,38,35,32,71,47,31,30.51,30.41,30.34,15,15,15,12,7,,0.00,1,,24
