
CET,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2001-2-1,33,28,23,23,14,7,93,60,38,30.36,30.34,30.33,6,6,6,7,3,,0.00,3,,133
2001-2-2,26,22,17,7,1,-2,46,41,36,30.30,30.26,30.21,6,6,6,8,6,,0.00,2,,108
2001-2-3,17,14,10,-2,-4,-6,57,43,38,30.15,30.06,30.01,6,6,6,9,6,,0.00,4,,111
2001-2-4,17,12,8,-6,-8,-9,48,41,32,30.04,29.98,29.86,6,6,6,9,7,,0.00,1,,106
2001-2-5,24,16,8,5,1,-8,53,48,40,29.74,29.59,29.53,6,6,6,7,3,,0.00,2,,97
2001-2-6,24,19,14,23,10,1,100,63,43,29.53,29.28,29.09,6,4,1,8,3,,0.00,6,Snow,92
2001-2-7,41,36,32,41,35,30,100,97,87,29.24,28.98,28.80,6,5,1,25,17,37,0.00,6,Rain-Snow,192
2001-2-8,33,30,28,34,31,27,100,96,93,29.62,29.39,29.27,6,4,0,10,5,,0.00,3,Snow,66
2001-2-9,32,28,23,30,28,21,100,96,93,30.18,29.97,29.65,6,5,0,8,3,,0.00,5,Snow,133
2001-2-10,39,34,30,30,28,23,93,76,52,30.30,30.22,30.06,6,6,2,26,12,40,0.00,5,Rain-Snow,151
2001-2-11,44,38,32,43,38,28,100,92,70,30.01,29.69,29.59,6,6,1,25,19,38,0.00,6,Rain-Snow,178
2001-2-12,44,40,37,43,40,37,100,92,81,30.18,29.83,29.53,6,6,4,22,13,32,0.00,5,Rain,306
2001-2-13,42,38,35,43,39,34,100,98,93,30.39,30.35,30.21,6,5,1,12,6,,0.00,6,Rain,175
2001-2-14,41,39,37,41,38,36,100,99,93,30.39,30.33,30.27,6,4,0,14,7,,0.00,6,Fog,179
2001-2-15,42,37,32,41,36,30,100,92,70,30.39,30.22,30.15,6,6,2,14,8,,0.00,4,Rain,117
2001-2-16,39,32,24,36,29,23,100,86,56,30.54,30.50,30.39,6,4,0,15,4,,0.00,3,Fog-Rain,162
2001-2-17,44,40,37,41,38,32,100,88,70,30.57,30.53,30.48,6,6,4,16,10,,0.00,6,Rain,308
2001-2-18,42,40,37,43,40,37,100,98,93,30.54,30.51,30.42,6,5,1,6,3,,0.00,6,Fog-Rain,119
2001-2-19,42,38,33,41,37,32,100,90,76,30.42,30.29,30.24,6,6,4,15,8,,0.00,4,Rain,349
2001-2-20,44,40,37,43,40,34,100,94,81,30.21,29.97,29.83,6,4,1,21,11,34,0.00,6,Rain,279
2001-2-21,37,34,32,36,31,23,100,86,60,29.83,29.73,29.68,6,5,1,25,16,48,0.00,4,Rain-Snow,324
2001-2-22,32,26,21,32,27,21,100,92,75,29.68,29.58,29.56,6,6,4,8,3,,0.00,3,Snow,41
2001-2-23,32,26,19,23,19,14,100,72,48,29.77,29.71,29.59,6,6,6,7,3,,0.00,4,Snow,65
2001-2-24,33,30,26,32,28,21,100,92,74,29.71,29.61,29.56,6,6,0,6,3,,0.00,4,Snow,99
2001-2-25,30,26,23,25,17,10,100,69,47,29.62,29.61,29.56,6,6,2,9,5,,0.00,2,Fog,45
2001-2-26,28,24,21,27,23,18,100,89,64,29.56,29.49,29.42,6,4,0,14,6,,0.00,5,Snow,111
2001-2-27,30,22,15,23,15,10,100,73,44,29.65,29.61,29.53,6,5,0,14,4,,0.00,3,Snow,107
2001-2-28,28,22,17,25,19,16,100,80,64,29.68,29.61,29.53,6,5,0,15,5,,0.00,4,Fog-Snow,104
