
CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2006-6-1,82,74,68,73,67,65,93,87,67,30.11,30.04,29.98,10,4,1,12,3,22,0.49,6,Rain-Thunderstorm,26
2006-6-2,90,78,66,67,65,63,93,68,42,30.05,30.00,29.94,10,8,3,8,2,,0.00,1,,64
2006-6-3,93,80,69,67,63,56,90,57,31,30.01,29.94,29.86,10,8,3,6,1,,0.00,0,,105
2006-6-4,95,83,71,68,64,60,84,56,31,29.93,29.87,29.79,10,10,9,12,5,,0.00,0,,148
2006-6-5,95,82,70,69,64,61,84,55,35,29.90,29.86,29.82,10,10,9,10,6,17,0.00,0,,162
2006-6-6,96,82,70,67,63,59,87,54,31,29.93,29.88,29.82,10,9,4,10,5,16,0.00,0,,169
2006-6-7,98,84,71,70,66,61,87,60,34,30.00,29.91,29.84,10,9,5,8,5,,0.00,1,,138
2006-6-8,98,85,73,67,64,57,76,53,26,29.98,29.93,29.87,10,10,10,7,4,,0.00,1,,140
2006-6-9,97,84,73,66,62,59,71,48,31,29.98,29.91,29.83,10,10,10,8,3,,0.00,0,,150
2006-6-10,97,84,72,63,60,54,73,46,24,29.87,29.81,29.72,10,10,10,10,5,17,0.00,0,,150
2006-6-11,96,84,72,69,66,61,91,62,32,29.84,29.79,29.74,10,9,4,13,8,21,0.00,2,,170
2006-6-12,98,85,73,68,62,54,82,53,25,29.98,29.90,29.84,10,10,10,7,5,,0.00,2,,110
2006-6-13,100,88,75,65,58,54,58,38,23,29.98,29.93,29.86,10,10,8,8,3,,0.00,0,,9
2006-6-14,97,86,77,67,58,47,62,42,21,29.99,29.92,29.85,10,9,7,8,5,,0.00,0,,70
2006-6-15,99,86,75,71,68,60,85,63,29,29.98,29.90,29.81,10,9,6,16,8,24,0.00,3,,151
2006-6-16,93,84,75,73,70,66,82,69,41,29.94,29.86,29.76,10,9,6,16,9,28,0.00,5,Rain,152
2006-6-17,91,79,68,74,71,66,96,81,53,30.03,29.90,29.81,10,7,1,14,7,30,1.20,6,Rain-Thunderstorm,154
2006-6-18,95,80,66,73,66,64,93,75,37,30.04,29.96,29.88,10,8,1,13,5,26,0.76,3,Rain-Thunderstorm,322
2006-6-19,93,82,71,72,68,64,90,66,39,30.01,29.95,29.92,10,10,10,10,3,16,0.00,1,,54
2006-6-20,88,80,73,73,71,68,93,82,57,30.03,29.97,29.90,10,9,2,13,4,20,0.34,6,Rain,110
2006-6-21,90,82,75,74,71,65,94,77,46,30.04,29.98,29.91,10,9,2,14,6,20,0.19,4,Rain-Thunderstorm,125
2006-6-22,93,83,75,73,71,65,87,72,42,30.12,30.05,29.99,10,10,10,17,7,28,0.00,4,Thunderstorm,146
2006-6-23,95,83,73,73,70,65,93,71,39,30.15,30.05,29.94,10,10,4,10,5,16,0.00,3,,125
2006-6-24,88,80,72,72,70,67,93,76,55,30.10,30.03,29.98,10,9,2,13,4,17,0.21,2,Rain-Thunderstorm,307
2006-6-25,95,82,72,72,65,53,91,58,32,30.06,30.00,29.92,10,10,10,9,3,,0.00,1,,346
2006-6-26,93,82,73,62,56,50,55,41,27,30.04,30.00,29.97,10,10,10,13,7,18,0.00,0,,354
2006-6-27,90,77,64,58,52,49,75,42,26,30.13,30.08,30.04,10,10,10,7,3,,0.00,0,,10
2006-6-28,93,78,64,59,54,50,76,44,26,30.17,30.11,30.07,10,10,10,7,2,,0.00,0,,100
2006-6-29,91,80,69,68,60,56,84,52,30,30.15,30.10,30.03,10,10,8,7,3,,0.00,0,,122
2006-6-30,93,82,73,71,66,60,85,62,34,30.11,30.04,29.95,10,10,8,9,4,16,0.00,1,,127
